,Unnamed: 0,company,date,post_title,rating,position,location,tab,subjectivity,sentiment,lang,final_text,confidence,Unnamed: 0.1,text
13896,13896,Navitas,14/8/2019,Fake ‘friendly’ front - DO NOT WORK HERE,1.0,Student Advisor,,reviews,subjective,negative,,"pro : get work really great student ’ reward see succeed .. con : portray friendly care staff reality front . first impression great , soon discover fake . not fit within personality others see ‘ bad employee ’ manager actually call rude name behind back . try push . ’ like popularity contest issue , doesn ’ matter good employee well work student . management horrible , not sufficient training , people no people skill get promote opinion always matter non management employee . ’ no point involve hr , back manager come excuse . ’ literally no one turn feel discriminate , give general email work staff wellbeing discrimination allegation must not true . pay dreadful , not pay overtime , even 12 hour day . overtime following week need leave hour early , make work not use overtime hour ’ , expect . compare pay high education establishment , difference position around £7000 less year . ’ barely training . throw middle everything tell not know thing correctly . wish exaggerate . management give conflict feedback pretend like never . structure staff development dreadful . sake happiness wellbeing , not work navitas college .",0.94181025,12518.0,"pro : get work really great student ’ reward see succeed .. con : portray friendly care staff reality front . first impression great , soon discover fake . not fit within personality others see ‘ bad employee ’ manager actually call rude name behind back . try push . ’ like popularity contest issue , doesn ’ matter good employee well work student . management horrible , not sufficient training , people no people skill get promote opinion always matter non management employee . ’ no point involve hr , back manager come excuse . ’ literally no one turn feel discriminate , give general email work staff wellbeing discrimination allegation must not true . pay dreadful , not pay overtime , even 12 hour day . overtime following week need leave hour early , make work not use overtime hour ’ , expect . compare pay high education establishment , difference position around £7000 less year . ’ barely training . throw middle everything tell not know thing correctly . wish exaggerate . management give conflict feedback pretend like never . structure staff development dreadful . sake happiness wellbeing , not work navitas college ."
13897,13897,Navitas,7/8/2019,Has somewhat a bit of potential but there’s a lot of damage to repair.,1.0,Anonymous Employee,Melbourne,reviews,subjective,negative,,"pro : really great people navitas , not due organisation . unfortunately great people also tend not stay get soon .. con : - high turnover staff cause poor morale toxic environment - date process - management care management , zero interest listen people actually keep business run day-to-day - poor salary zero incentive - lack professional development ( unless ’ manager )",0.91148657,12519.0,"pro : really great people navitas , not due organisation . unfortunately great people also tend not stay get soon .. con : - high turnover staff cause poor morale toxic environment - date process - management care management , zero interest listen people actually keep business run day-to-day - poor salary zero incentive - lack professional development ( unless ’ manager )"
13898,13898,Navitas,26/6/2019,Good company for professional development,5.0,Compliance Officer,,reviews,subjective,positive,,"pro : good progression opportunity , good pay , excellent training opportunity professional development . fantastic compliance team ! . con : not aware .",0.76610976,12520.0,"pro : good progression opportunity , good pay , excellent training opportunity professional development . fantastic compliance team ! . con : not aware ."
13899,13899,Navitas,17/7/2019,Meh,1.0,Admissions,"Oxford, England",reviews,subjective,negative,,"pro : start great make great friend opportunity move another city . con : get promote face fit . cliquey . appal hr support , dreadful employee ,",0.69237864,12521.0,"pro : start great make great friend opportunity move another city . con : get promote face fit . cliquey . appal hr support , dreadful employee ,"
13900,13900,Navitas,7/7/2019,would not rate one star,1.0,Manager,,reviews,subjective,negative,,"pro : none . no pro company .. con : work environment toxic brutal . horrendous attitude everyone . back stab ruthless , not worth endure . shock . lot people push .",0.8982566,12522.0,"pro : none . no pro company .. con : work environment toxic brutal . horrendous attitude everyone . back stab ruthless , not worth endure . shock . lot people push ."
13901,13901,Navitas,29/6/2019,Avoid Working Here at All Costs!!!,1.0,Anonymous Employee,,reviews,subjective,negative,,pro : non-existent . no advantage whatsoever . genuinely not name one .. con : bad company ever experience working . deserve zero star minimum give one star . nothing good say whatsoever .,0.8835843,12523.0,pro : non-existent . no advantage whatsoever . genuinely not name one .. con : bad company ever experience working . deserve zero star minimum give one star . nothing good say whatsoever .
13902,13902,Navitas,12/6/2019,NO WORK LIFE BALANCE - TOXIC CULTURE,1.0,Anonymous Employee,,reviews,subjective,negative,,"pro : none . im confuse 5 star rating . must pay .. con : miserable work life balance , bullying culture toxic . company act like care well-being health , could care less , want number dollar sign . could essentially deathbed get trouble .",0.91305006,12524.0,"pro : none . im confuse 5 star rating . must pay .. con : miserable work life balance , bullying culture toxic . company act like care well-being health , could care less , want number dollar sign . could essentially deathbed get trouble ."
13904,13904,Navitas,1/5/2019,SAE,1.0,Anonymous Employee,,reviews,subjective,negative,,pro : nothing . work 2 year bad year life . take advice not work .. con : everything disgusting place con . n't like get rid . never work place people bitter never want see people exceed .,0.92506564,12526.0,pro : nothing . work 2 year bad year life . take advice not work .. con : everything disgusting place con . n't like get rid . never work place people bitter never want see people exceed .
13905,13905,Navitas,3/4/2019,Finance,1.0,Finance Officer,Hong Kong,reviews,subjective,negative,,"pro : unfortunately couldn ’ see positive .. con : salary finance share service average . someone leave , expect take work . someone didn ’ show not happy , also end work . no matter hard work , never get recognised manager always take credit . bad thing manager incompetent micromanage staff .",0.91869926,12527.0,"pro : unfortunately couldn ’ see positive .. con : salary finance share service average . someone leave , expect take work . someone didn ’ show not happy , also end work . no matter hard work , never get recognised manager always take credit . bad thing manager incompetent micromanage staff ."
13906,13906,Navitas,24/3/2019,Don’t go anywhere near them  - wide boys,1.0,Finance Manager,,reviews,subjective,negative,,"pro : none - not even last job planet . con : work people ill , pay badly , no benefit , awful bullying culture . inept cliquey ‘ management ’ , extreme turnover staff - people good option get asap . large number employment tribunal uk . low engagement score ever see employee survey . buy vulture investor get bad . ... don ’ !",0.9374063,12528.0,"pro : none - not even last job planet . con : work people ill , pay badly , no benefit , awful bullying culture . inept cliquey ‘ management ’ , extreme turnover staff - people good option get asap . large number employment tribunal uk . low engagement score ever see employee survey . buy vulture investor get bad . ... don ’ !"
13909,13909,Navitas,8/1/2019,Bad career move,1.0,Marketing,Sydney,reviews,subjective,negative,,"pro : not one positive thing company . con : market average salary incompetent manager no internal promotion pd opportunity length approval process mean change slow no collaboration knowledge share business unit one leaf , expect take work load month time no financial/any recognition",0.8578614,12531.0,"pro : not one positive thing company . con : market average salary incompetent manager no internal promotion pd opportunity length approval process mean change slow no collaboration knowledge share business unit one leaf , expect take work load month time no financial/any recognition"
13913,13913,Navitas,7/11/2018,A 'Filler' Job - High Turnover with No Growth,1.0,Anonymous Employee,,reviews,subjective,negative,,"pro : provide relaxed office environment flexibility . con : pay significantly less industry standard little no personal development growth management unapproachable - many no idea 's go grass root level company promise many thing ( wage increase , bonus , new improved workplace ) - promise never follow leave many staff negative impression business .",0.86173683,12535.0,"pro : provide relaxed office environment flexibility . con : pay significantly less industry standard little no personal development growth management unapproachable - many no idea 's go grass root level company promise many thing ( wage increase , bonus , new improved workplace ) - promise never follow leave many staff negative impression business ."
13915,13915,Navitas,18/9/2018,"New CEO, new vision",5.0,Anonymous Employee,,reviews,subjective,negative,,"pro : meaningful work , mobility opportunity strong performer , new executive leadership commit make change .. con : thousand employee dozen upon dozen location around globe , difficult foster cohesive corporate culture . location incredibly strong leader , office n't case . compensation not competitive need attract retain talented staff .",0.59034514,12537.0,"pro : meaningful work , mobility opportunity strong performer , new executive leadership commit make change .. con : thousand employee dozen upon dozen location around globe , difficult foster cohesive corporate culture . location incredibly strong leader , office n't case . compensation not competitive need attract retain talented staff ."
13920,13920,Navitas,22/6/2018,Bleak outlook for a mediocre company,1.0,Human Resources Shared Services,Sydney,reviews,subjective,negative,,"pro : 1.centralised location . 2. potential change .. con : 1. staff not value ; 2. ridiculously high turnover ; 3. pay market average ; 4. management direction non-existent , especially hr/payroll ; 5. no opportunity career progression .",0.8528178,12542.0,"pro : 1.centralised location . 2. potential change .. con : 1. staff not value ; 2. ridiculously high turnover ; 3. pay market average ; 4. management direction non-existent , especially hr/payroll ; 5. no opportunity career progression ."
13921,13921,Navitas,19/6/2018,No professional development at all,1.0,Anonymous Employee,,reviews,subjective,negative,,pro : no overtime global firm travel opportunity . con : -no room growth -no proper train new hire -poor benefit -high turnover always shorthanded,0.8324589,12543.0,pro : no overtime global firm travel opportunity . con : -no room growth -no proper train new hire -poor benefit -high turnover always shorthanded
13923,13923,Navitas,17/3/2018,Navitas Zhangjiagang Neglects Foreign Staff,1.0,Teacher,"Zhangjiagang, Jiangsu",reviews,subjective,negative,,"pro : light workload teacher city . con : 1. pay rmb 10k per month 2. shao nian gong accommodation dire - thing leave broken unsafe month . large kitchen window break not fix month winter , main door piece fell teacher 's head teacher collapse , door fix break . hole wall . neigbouring building loud music lesson start 7am saturday . 3. manager run teacher manage carry duty uncompensated . 4. teacher teach outside city pay transport 20-40 min taxi rid every school day 5. colleague get fire end month final month lose two month ' wage , return flight offence not fireable offence ( swear class )",0.95050836,12545.0,"pro : light workload teacher city . con : 1. pay rmb 10k per month 2. shao nian gong accommodation dire - thing leave broken unsafe month . large kitchen window break not fix month winter , main door piece fell teacher 's head teacher collapse , door fix break . hole wall . neigbouring building loud music lesson start 7am saturday . 3. manager run teacher manage carry duty uncompensated . 4. teacher teach outside city pay transport 20-40 min taxi rid every school day 5. colleague get fire end month final month lose two month ' wage , return flight offence not fireable offence ( swear class )"
13926,13926,Navitas,7/12/2017,Purposeful and rewarding workplace,5.0,Anonymous Employee,,reviews,subjective,positive,,"pro : great work life balance , flexible work arrangement ability implement idea . great positive culture recognition outcome base work effort ! . con : time , siloed divisional .",0.58348894,12548.0,"pro : great work life balance , flexible work arrangement ability implement idea . great positive culture recognition outcome base work effort ! . con : time , siloed divisional ."
13927,13927,Navitas,27/12/2017,A company who talks the talk but certainly does not walk the walk,1.0,Anonymous Employee,"London, England",reviews,subjective,negative,,"pro : excellent team ethos amongst low level staff 've make amazing life-long friend . good salary , good holiday allowance start struggle .... con : company certainly talk alot staff college put together incentive show willing truth , 's lip service . come nitty gritty , n't want know . no progression within bu 's neither support , mentor nurture . idea suggestion improvement fall deaf ear . last couple year , several senior figure jump ship ( push ) significant impact college . morale shockingly low pressure work put low level staff due bad decision shift centralise share service . n't work well company lose loyal , trust , experienced staff across board . serious concern regard bullying archaic method use certain senior management towards staff . due nature hr department not approachable concern .",0.8084073,12549.0,"pro : excellent team ethos amongst low level staff 've make amazing life-long friend . good salary , good holiday allowance start struggle .... con : company certainly talk alot staff college put together incentive show willing truth , 's lip service . come nitty gritty , n't want know . no progression within bu 's neither support , mentor nurture . idea suggestion improvement fall deaf ear . last couple year , several senior figure jump ship ( push ) significant impact college . morale shockingly low pressure work put low level staff due bad decision shift centralise share service . n't work well company lose loyal , trust , experienced staff across board . serious concern regard bullying archaic method use certain senior management towards staff . due nature hr department not approachable concern ."
13928,13928,Navitas,21/12/2017,Navitas does not value its staff!,1.0,Anonymous Employee,,reviews,subjective,negative,,"pro : little pro work company . however , work talented junior staff , unfortunately nothing company .. con : poor work / life balance , expect regularly work overtime without receive time back . poor change management , 's huge shift towards central share service not work . people ground college leave pick piece . lack communication transparency . lazy senior management little no support . staff not value talent not nurture nor promote . overall , would not recommend work company .",0.934245,12550.0,"pro : little pro work company . however , work talented junior staff , unfortunately nothing company .. con : poor work / life balance , expect regularly work overtime without receive time back . poor change management , 's huge shift towards central share service not work . people ground college leave pick piece . lack communication transparency . lazy senior management little no support . staff not value talent not nurture nor promote . overall , would not recommend work company ."
13938,13938,Navitas,20/4/2017,Great potential!,5.0,,,reviews,subjective,positive,,"pro : navitas wonderful opportunity cement place lead player international education sector . largely staff folk incredible commitment cause , student wellbeing partner relationship .. con : company need mature quickly around discipline large global enterprise ; strong performance leadership , effective knowledge process management system truly global perspective .",0.6911296,12560.0,"pro : navitas wonderful opportunity cement place lead player international education sector . largely staff folk incredible commitment cause , student wellbeing partner relationship .. con : company need mature quickly around discipline large global enterprise ; strong performance leadership , effective knowledge process management system truly global perspective ."
13948,13948,Navitas,9/1/2017,Used to be brilliant - now a sinking ship?,1.0,Anonymous Employee,,reviews,subjective,negative,,"pro : struggle honest ... - establish uk college network . - good base salary ( although everybody review ) - formerly year year growth ( current leadership take ) . - formerly highly motivated staff around entire network . - use strong effective leadership team .. con : know 's easy bleat good thing use , real example not change thing good . - not appropriately recognise loyalty talent . - holiday , poor benefit round - good will/discretionary effort staff fast decline . - establish respect leader jump ship move . - low morale cause ineffective change management poor decision making uk leadership . - double standard - uk leadership talk lot 'behaviours ' 'holding account ' not hold account behaviour . - hr operating decision make body disguise .",0.8536231,12570.0,"pro : struggle honest ... - establish uk college network . - good base salary ( although everybody review ) - formerly year year growth ( current leadership take ) . - formerly highly motivated staff around entire network . - use strong effective leadership team .. con : know 's easy bleat good thing use , real example not change thing good . - not appropriately recognise loyalty talent . - holiday , poor benefit round - good will/discretionary effort staff fast decline . - establish respect leader jump ship move . - low morale cause ineffective change management poor decision making uk leadership . - double standard - uk leadership talk lot 'behaviours ' 'holding account ' not hold account behaviour . - hr operating decision make body disguise ."
13959,13959,Navitas,13/9/2015,Great Place to Work!,5.0,Service Management Lead,"Perth, Western Australia",reviews,subjective,positive,,"pro : excellent culture , friendly people , opportunity creative innovative everywhere . really care people remuneration package fantastic . staff event also amaze .. con : 'm really try think not easy ! business little confusing way structure time take long time learn intricacy .",0.72768855,12581.0,"pro : excellent culture , friendly people , opportunity creative innovative everywhere . really care people remuneration package fantastic . staff event also amaze .. con : 'm really try think not easy ! business little confusing way structure time take long time learn intricacy ."
