,Unnamed: 0,company,date,post_title,rating,position,location,tab,subjectivity,sentiment,lang,final_text,confidence,Unnamed: 0.1,text
5763,5763,ST Engineering,10/1/2021,Na,1.0,Marketing Communications Manager,Singapore,reviews,objective,neutral,,pro : relaxed environment otot low standard meet . con : poor career progression old people slow pace,0.51396424,4385.0,pro : relaxed environment otot low standard meet . con : poor career progression old people slow pace
5775,5775,ST Engineering,19/11/2020,Comfortable,5.0,Software Engineer,Singapore,reviews,objective,neutral,,pro : work life balance comfortable project pace . con : everything else balance ... progression ... pay ...,0.81352884,4397.0,pro : work life balance comfortable project pace . con : everything else balance ... progression ... pay ...
5782,5782,ST Engineering,14/12/2020,STMS,1.0,Anonymous Employee,,reviews,objective,neutral,,pro : provide subsidized staff medical insurance . con : poor career progression staff,0.5147805,4404.0,pro : provide subsidized staff medical insurance . con : poor career progression staff
5789,5789,ST Engineering,1/11/2020,Good,5.0,Engineer,"Paya Lebar,",reviews,objective,neutral,,pro : good prospect job stability .. con : welfare old management thinking,0.89137644,4411.0,pro : good prospect job stability .. con : welfare old management thinking
5797,5797,ST Engineering,7/10/2020,Great culture,5.0,General Manager,Singapore,reviews,objective,neutral,,pro : love people culture . con : not agile would like .,0.9030375,4419.0,pro : love people culture . con : not agile would like .
5800,5800,ST Engineering,6/10/2020,Working in ST Engineering,5.0,Systems Engineer,"Ang Mo Kio New Town,",reviews,objective,neutral,,pro : opportunity growth different field . learn adopt industry standard different work process . good work-life balance .. con : mundane still work . many process restriction .,0.8395663,4422.0,pro : opportunity growth different field . learn adopt industry standard different work process . good work-life balance .. con : mundane still work . many process restriction .
5808,5808,ST Engineering,19/9/2020,Benefits and opportunities for exposure,5.0,Executive,"Tampines New Town,",reviews,objective,neutral,,pro : area exposure willing let hand way . con : demand colleague no consideration,0.9030373,4430.0,pro : area exposure willing let hand way . con : demand colleague no consideration
5809,5809,ST Engineering,21/10/2020,Project Engineer,1.0,Project Engineer,Singapore,reviews,objective,neutral,,pro : good company work . con : care company work,0.87376726,4431.0,pro : good company work . con : care company work
5819,5819,ST Engineering,26/8/2020,TOP company in Singapore,5.0,Logistics Specialist,"Tampines New Town,",reviews,objective,neutral,,pro : lot freedom give work lot room self reflection . con : top instruction flow like army style,0.8875829,4441.0,pro : lot freedom give work lot room self reflection . con : top instruction flow like army style
5824,5824,ST Engineering,20/8/2020,Technical Manager,5.0,Technical Manager,Singapore,reviews,objective,neutral,,pro : good management team fair employee . con : slow progression especially become m-grade,0.89787596,4446.0,pro : good management team fair employee . con : slow progression especially become m-grade
5828,5828,ST Engineering,16/8/2020,Good,5.0,Anonymous Employee,,reviews,objective,neutral,,pro : good lead employee . con : messy management give many comment,0.85825086,4450.0,pro : good lead employee . con : messy management give many comment
5840,5840,ST Engineering,1/9/2020,Review,1.0,Engineer,Singapore,reviews,objective,neutral,,pro : people want retire . con : no career prospect no job rotation/training employee .,0.70493126,4462.0,pro : people want retire . con : no career prospect no job rotation/training employee .
5842,5842,ST Engineering,22/8/2020,Complex culture,1.0,Assistant Principal Engineer,"Jurong East New Town,",reviews,objective,neutral,,"pro : good learning ground fresh grad . con : lack benefit , extreme complex environment culture .",0.8972967,4464.0,"pro : good learning ground fresh grad . con : lack benefit , extreme complex environment culture ."
5847,5847,ST Engineering,1/7/2020,Engineer at ST,5.0,Engineer,Singapore,reviews,objective,neutral,,"pro : big company , many opportunity learn . con : long work hour , many rule follow",0.91946363,4469.0,"pro : big company , many opportunity learn . con : long work hour , many rule follow"
5853,5853,ST Engineering,22/5/2020,Stable Job,5.0,Assistant Principal Engineer,Singapore,reviews,objective,neutral,,"pro : stable , challenging , learn environment , travel . con : pay okie , mundane , many old folk",0.8473565,4475.0,"pro : stable , challenging , learn environment , travel . con : pay okie , mundane , many old folk"
5861,5861,ST Engineering,20/4/2020,Data Analyst  - Smart Analytics,1.0,Data Analyst,Singapore,reviews,objective,neutral,,pro : cheap food canteen brand name . con : politics core no technical lead guide fit local ( singaporean ) salary low,0.76303464,4483.0,pro : cheap food canteen brand name . con : politics core no technical lead guide fit local ( singaporean ) salary low
5873,5873,ST Engineering,16/12/2019,Strong Engineering company that's focus on growth,5.0,Information Security Architect,,reviews,objective,neutral,,pro : good strong base business .. con : huge organization evolve,0.8921298,4495.0,pro : good strong base business .. con : huge organization evolve
5875,5875,ST Engineering,22/11/2019,mechanical engineer,5.0,Anonymous Employee,,reviews,objective,neutral,,pro : learn lot thing . con : lot thing,0.87532693,4497.0,pro : learn lot thing . con : lot thing
5878,5878,ST Engineering,24/10/2019,Good company to start your career,5.0,Anonymous Employee,Singapore,reviews,objective,neutral,,"pro : plenty learn opportunity , challenge project . recession proof .. con : project tight schedule .",0.91510504,4500.0,"pro : plenty learn opportunity , challenge project . recession proof .. con : project tight schedule ."
5894,5894,ST Engineering,28/7/2019,Associate engineer,5.0,Anonymous Employee,,reviews,objective,neutral,,"pro : great colleague many good project . con : low base salary , multiple location site work",0.9143545,4516.0,"pro : great colleague many good project . con : low base salary , multiple location site work"
5896,5896,ST Engineering,22/6/2019,Interesting times to be in during the transformation journey,5.0,Assistant Procurement Manager,,reviews,objective,neutral,,pro : multiple sector cover board range industry learn . con : salary competitive,0.9328167,4518.0,pro : multiple sector cover board range industry learn . con : salary competitive
5898,5898,ST Engineering,22/6/2019,Aircraft avionics technician,5.0,Aircraft Technician,Singapore,reviews,objective,neutral,,pro : relate trade aircraft technician . con : limited benefit employee,0.92534685,4520.0,pro : relate trade aircraft technician . con : limited benefit employee
5900,5900,ST Engineering,8/6/2019,Good exposure,5.0,Assistant Principal Engineer,,reviews,objective,neutral,,pro : get try different thing . con : slight lack focus,0.8906948,4522.0,pro : get try different thing . con : slight lack focus
5904,5904,ST Engineering,18/6/2019,Aerospace technician,1.0,Aerospace Technician,"Changi Village,",reviews,objective,neutral,,pro : no pro company stable guess . con : company doesnt care employee low wage basic benefit,0.7301861,4526.0,pro : no pro company stable guess . con : company doesnt care employee low wage basic benefit
5905,5905,ST Engineering,11/5/2019,International,5.0,Anonymous Employee,,reviews,objective,neutral,,"pro : diversity , good learning ground , culture , people . con : limitation , people , community , exploration",0.8978289,4527.0,"pro : diversity , good learning ground , culture , people . con : limitation , people , community , exploration"
5912,5912,ST Engineering,1/3/2019,Design and Development Engineer,5.0,Anonymous Employee,,reviews,objective,neutral,,pro : provide excellent opportunity keen hardworking worker develop skill .. con : feel army culture .,0.8012716,4534.0,pro : provide excellent opportunity keen hardworking worker develop skill .. con : feel army culture .
5913,5913,ST Engineering,10/4/2019,Nice company with poor attitude colleagues,1.0,Senior Associate Engineer,,reviews,objective,neutral,,pro : no hog upper management . con : culture environment pay depend nothing else know,0.80541193,4535.0,pro : no hog upper management . con : culture environment pay depend nothing else know
5915,5915,ST Engineering,15/3/2019,Driving Instructor,1.0,Driving Instructor,,reviews,objective,neutral,,"pro : 5 day work week .. con : time outdoor , interaction mainly 18 year old soldier . training vehicle old , alone speaks volume , imagine current condition military vehicle . achieve kpi .",0.7450346,4537.0,"pro : 5 day work week .. con : time outdoor , interaction mainly 18 year old soldier . training vehicle old , alone speaks volume , imagine current condition military vehicle . achieve kpi ."
5917,5917,ST Engineering,21/1/2019,One of the best company,5.0,Manager,,reviews,objective,neutral,,"pro : great culture , people n environment . con : slow progression cost centre",0.87875396,4539.0,"pro : great culture , people n environment . con : slow progression cost centre"
5956,5956,ST Engineering,25/10/2012,technician,1.0,Technician,Singapore,reviews,objective,neutral,,pro : no best reason work singapore technology .. company suck . con : low pay job no prospect field,0.5659602,4578.0,pro : no best reason work singapore technology .. company suck . con : low pay job no prospect field
5963,5963,ST Engineering,12/9/2022,Engineer,5.0,Mechanical Engineer,,reviews,objective,neutral,,pro : team work soft skill . con : solve engineering problem team work,0.93731266,4585.0,pro : team work soft skill . con : solve engineering problem team work
5971,5971,ST Engineering,28/6/2022,Integrity and consistency,5.0,Project Manager,,reviews,objective,neutral,,pro : work best professional . con : available around clock,0.8392759,4593.0,pro : work best professional . con : available around clock
5977,5977,ST Engineering,4/5/2022,It's a career not just another job,5.0,Layup Composite Fabricator,,reviews,objective,neutral,,"pro : * make great money without college degree * reimbursement college class * lots promotional opportunity . con : * hr n't helpful , always hard get touch * not pro-active thing re-active company",0.49817905,4599.0,"pro : * make great money without college degree * reimbursement college class * lots promotional opportunity . con : * hr n't helpful , always hard get touch * not pro-active thing re-active company"
5986,5986,ST Engineering,13/2/2022,good,5.0,Sales Engineer,Butterworth,reviews,objective,neutral,,pro : good work area office location . con : environment good location home,0.8481071,4608.0,pro : good work area office location . con : environment good location home
5991,5991,ST Engineering,10/1/2022,Good Employer,5.0,Regional Sales Manager- India,New Delhi,reviews,objective,neutral,,pro : 1. fair practice 2. good technology 3. supportive management . con : 1. slow career progression 2. lack inter departmental coordination,0.85992163,4613.0,pro : 1. fair practice 2. good technology 3. supportive management . con : 1. slow career progression 2. lack inter departmental coordination
5992,5992,ST Engineering,9/1/2022,Implement,5.0,Manager,Jeddah,reviews,objective,neutral,,pro : design implement build house . con : work jab hard work make hard working,0.9273515,4614.0,pro : design implement build house . con : work jab hard work make hard working
5996,5996,ST Engineering,11/12/2021,Hello.,5.0,Senior Engineer,"Flatgap, KY",reviews,objective,neutral,,pro : pro thing ! . con : please roblox . dream thing .,0.57657635,4618.0,pro : pro thing ! . con : please roblox . dream thing .
6001,6001,ST Engineering,1/11/2021,"my strengths are. I am a good learner, innovative, I have a positive attitude, and committed to my work.",5.0,Civil Engineer,Indore,reviews,objective,neutral,,"pro : strength . good learner , innovative , positive attitude , committed work .. con : weakness procrastination bit selfish .",0.8095209,4623.0,"pro : strength . good learner , innovative , positive attitude , committed work .. con : weakness procrastination bit selfish ."
6006,6006,ST Engineering,26/9/2021,good company,5.0,Engineer,"Hamilton, ON",reviews,objective,neutral,,pro : good company nice opportunity . con : workload u overtime .,0.51795,4628.0,pro : good company nice opportunity . con : workload u overtime .
6009,6009,ST Engineering,16/9/2021,,1.0,Flight Instructor,Ballarat,reviews,objective,neutral,,"pro : work environment relax lay back , tightknit colleague .. con : work envoronment relax lay back .",0.8891689,4631.0,"pro : work environment relax lay back , tightknit colleague .. con : work envoronment relax lay back ."
6016,6016,ST Engineering,4/7/2021,Exciting place to work with new technologies,5.0,Senior Software Engineer,Killarney,reviews,objective,neutral,,"pro : flexibility , excite project opportunity learn new tech . con : lack clear carrier path frequent change leadership",0.92648876,4638.0,"pro : flexibility , excite project opportunity learn new tech . con : lack clear carrier path frequent change leadership"
6018,6018,ST Engineering,27/6/2021,Very Good,5.0,Anonymous Employee,,reviews,objective,neutral,,"pro : everything good , salary ontime . con : project base government",0.74955004,4640.0,"pro : everything good , salary ontime . con : project base government"
6023,6023,ST Engineering,14/6/2021,good,5.0,Engineer,Việt Trì,reviews,objective,neutral,,"pro : good , good , best , interest . con : bad , not good co-worker , boring",0.56691355,4645.0,"pro : good , good , best , interest . con : bad , not good co-worker , boring"
6028,6028,ST Engineering,15/4/2021,Fast paced competitive work place,5.0,Principal Software Engineer,"Herndon, VA",reviews,objective,neutral,,pro : - . con : many silos new employee bite lose initially,0.87627876,4650.0,pro : - . con : many silos new employee bite lose initially
6031,6031,ST Engineering,4/4/2021,"Constantly challenging, but working with very smart people",5.0,"Engineer II, Software","Herndon, VA",reviews,objective,neutral,,"pro : flexible time pto knowledgeable , intelligent people work constantly push expand learn . con : large volume work need flexible time well need mostly entirely self sufficient often change timeline priority ( 's agile ) meticulous work , documentation , bug take week resolve/document/validate",0.8458497,4653.0,"pro : flexible time pto knowledgeable , intelligent people work constantly push expand learn . con : large volume work need flexible time well need mostly entirely self sufficient often change timeline priority ( 's agile ) meticulous work , documentation , bug take week resolve/document/validate"
6038,6038,ST Engineering,11/2/2021,Satcom at former newtec,5.0,Engineer,Sint-Niklaas,reviews,objective,neutral,,pro : interesting work across many sector . con : sometimes not clear responsible,0.7924523,4660.0,pro : interesting work across many sector . con : sometimes not clear responsible
6041,6041,ST Engineering,18/1/2021,Don’t do it,1.0,Project Manager,"Stansted, England",reviews,objective,neutral,,pro : 5 day week not 7. con : world big singapore,0.91401696,4663.0,pro : 5 day week not 7. con : world big singapore
6048,6048,ST Engineering,9/7/2020,None,1.0,Tooling Engineer,,reviews,objective,neutral,,pro : like hour overtime . con : 'm not sure n't start yet,0.69400984,4670.0,pro : like hour overtime . con : 'm not sure n't start yet
6052,6052,ST Engineering,11/7/2019,Review,5.0,Safety Officer,,reviews,objective,neutral,,"pro : good environment salary , good employee safe . con : no con company",0.5312684,4674.0,"pro : good environment salary , good employee safe . con : no con company"
6053,6053,ST Engineering,28/6/2019,Good,5.0,Anonymous Employee,,reviews,objective,neutral,,pro : work discipline good . con : no con company,0.54093975,4675.0,pro : work discipline good . con : no con company
6069,6069,Panasonic Avionics Corporation,22/10/2019,Incompetence at the highest level,1.0,Not Disclosed,Singapore,reviews,objective,neutral,,"pro : benefit decent . fair pay . good work/life balance . location .. con : market share shrink rapid pace . overstaffed desperate need large layoff , instead opt incremental reduction avoid california warn requirement .",0.63685393,4691.0,"pro : benefit decent . fair pay . good work/life balance . location .. con : market share shrink rapid pace . overstaffed desperate need large layoff , instead opt incremental reduction avoid california warn requirement ."
6078,6078,Panasonic Avionics Corporation,1/10/2022,great company,5.0,Maintenance Services Representative,"San Francisco, CA",reviews,objective,neutral,,"pro : hire immediately , improve career . con : n't license , salary low",0.8933185,4700.0,"pro : hire immediately , improve career . con : n't license , salary low"
6082,6082,Panasonic Avionics Corporation,2/10/2022,"Looked Good, but OH MY!",1.0,Program Administrator,,reviews,objective,neutral,,"pro : great benefit , decent team member .. con : terribly document conflict training . manually intensive work instruction guideline . like deal 19th century business practice . management becomes defensive challenge conflict instruction .",0.5242889,4704.0,"pro : great benefit , decent team member .. con : terribly document conflict training . manually intensive work instruction guideline . like deal 19th century business practice . management becomes defensive challenge conflict instruction ."
6088,6088,Panasonic Avionics Corporation,16/8/2022,Getting left behind,5.0,Sr. Engineer,,reviews,objective,neutral,,"pro : good work environment , good middle management . con : industry change fast , hard time keep , dependent economic factor business plan",0.9100347,4710.0,"pro : good work environment , good middle management . con : industry change fast , hard time keep , dependent economic factor business plan"
6090,6090,Panasonic Avionics Corporation,12/8/2022,Great company to work for!,5.0,product quality staff engineer,"Irvine, CA",reviews,objective,neutral,,pro : people friendly flexible work hour nice office give big bonus ( base performance company revenue ) . con : merit increase little low .,0.85589576,4712.0,pro : people friendly flexible work hour nice office give big bonus ( base performance company revenue ) . con : merit increase little low .
6095,6095,Panasonic Avionics Corporation,7/7/2022,Great department,5.0,Media Manager,,reviews,objective,neutral,,pro : lot room growth great management .. con : transition office in-office make work process difficult .,0.86364657,4717.0,pro : lot room growth great management .. con : transition office in-office make work process difficult .
6099,6099,Panasonic Avionics Corporation,20/6/2022,msr,5.0,Member Service Representative I (MSR I),"San Francisco, CA",reviews,objective,neutral,,pro : good benefit good insurance good work culture easy work good co worker . con : low pay little/no pay raise little differntial pay odd shift not much room grow undermanned,0.703307,4721.0,pro : good benefit good insurance good work culture easy work good co worker . con : low pay little/no pay raise little differntial pay odd shift not much room grow undermanned
6103,6103,Panasonic Avionics Corporation,18/7/2022,company needs a restructuring,1.0,Anonymous Employee,"Lake Forest, CA",reviews,objective,neutral,,"pro : good health benefit 401k plan . con : huge disconnect sale engineering , management not know , work frustrating",0.6164707,4725.0,"pro : good health benefit 401k plan . con : huge disconnect sale engineering , management not know , work frustrating"
6112,6112,Panasonic Avionics Corporation,13/5/2022,The Langley facility was the best place to be,5.0,Certifying Staff,"Langley, England",reviews,objective,neutral,,"pro : flexible timing , helpful staff , well organise , good manager , good work ethic .. con : employee tend stick even good opportunity outside panasonic avionics corporation ( langley )",0.5866936,4734.0,"pro : flexible timing , helpful staff , well organise , good manager , good work ethic .. con : employee tend stick even good opportunity outside panasonic avionics corporation ( langley )"
6122,6122,Panasonic Avionics Corporation,1/5/2022,Architect,1.0,Architect,,reviews,objective,neutral,,pro : new management post pandemic growth . con : date technology management,0.91387546,4744.0,pro : new management post pandemic growth . con : date technology management
6143,6143,Panasonic Avionics Corporation,13/2/2022,Career Growth,1.0,Finance Manager,"Irvine, CA",reviews,objective,neutral,,pro : great place learn diverse product business . con : absolutely no growth even verbally promise .,0.7012066,4765.0,pro : great place learn diverse product business . con : absolutely no growth even verbally promise .
6150,6150,Panasonic Avionics Corporation,11/12/2021,Perfect place to work in,5.0,Warehouse Operative,Dubai,reviews,objective,neutral,,pro : follow international standard healthy work environment .. con : lack freedom speak stagnant growth career orient .,0.9056738,4772.0,pro : follow international standard healthy work environment .. con : lack freedom speak stagnant growth career orient .
6152,6152,Panasonic Avionics Corporation,28/11/2021,Great place to work!,5.0,Program Administrator II,"Irvine, CA",reviews,objective,neutral,,pro : good work environment . people helpful friendly . fully work home soon transition hybrid .. con : aviation industry highly affected pandemic lot talent let go . company much effort steady recovery take year .,0.6146798,4774.0,pro : good work environment . people helpful friendly . fully work home soon transition hybrid .. con : aviation industry highly affected pandemic lot talent let go . company much effort steady recovery take year .
6164,6164,Panasonic Avionics Corporation,8/10/2021,Entry level salary,5.0,Maintenance Service Representative,"Fort Worth, TX",reviews,objective,neutral,,"pro : panasonic good benefit , 401k , health insurance . con : overall company posse , good étique",0.6755082,4786.0,"pro : panasonic good benefit , 401k , health insurance . con : overall company posse , good étique"
6169,6169,Panasonic Avionics Corporation,9/9/2021,A fine company to work for.,5.0,Financial Analyst,,reviews,objective,neutral,,pro : good benefit . employee treat fairly .. con : growth advancement slow .,0.79219764,4791.0,pro : good benefit . employee treat fairly .. con : growth advancement slow .
6175,6175,Panasonic Avionics Corporation,3/9/2021,Good,5.0,Marketing,"Lake Forest, CA",reviews,objective,neutral,,pro : great company work .. con : challenge time industry covid-19,0.6935165,4797.0,pro : great company work .. con : challenge time industry covid-19
6202,6202,Panasonic Avionics Corporation,8/6/2021,Incompetent Executives Killed PAC,1.0,Director,"Lake Forest, CA",reviews,objective,neutral,,pro : individual contributor bright dedicated .. con : morale crush executive ( 1 ) not know industry ( 2 ) get way make real progress .,0.6628263,4824.0,pro : individual contributor bright dedicated .. con : morale crush executive ( 1 ) not know industry ( 2 ) get way make real progress .
6203,6203,Panasonic Avionics Corporation,7/5/2021,Good Place to Work,5.0,MTS-3,"Lake Forest, CA",reviews,objective,neutral,,pro : leadership team start lead good direction . con : lack communicated direction company go .,0.90686333,4825.0,pro : leadership team start lead good direction . con : lack communicated direction company go .
6205,6205,Panasonic Avionics Corporation,24/5/2021,Management is ruled by Nepotism,1.0,Program Manager,"Orange, CA",reviews,objective,neutral,,"pro : good benefit , good work level people .. con : no team work , political , growth challenge",0.82800794,4827.0,"pro : good benefit , good work level people .. con : no team work , political , growth challenge"
6215,6215,Panasonic Avionics Corporation,2/4/2021,Yay,5.0,Senior Technical Writer,"Lake Forest, CA",reviews,objective,neutral,,pro : people fun work . con : individual ruin day,0.90131325,4837.0,pro : people fun work . con : individual ruin day
6236,6236,Panasonic Avionics Corporation,7/2/2021,Diversity & Inclusion,5.0,Senior Technical Instructor,Melbourne,reviews,objective,neutral,,pro : global in-flight entertaiment communication company strong growth strategy . family friendly progressive flexibility inclusion policy . positive team environment . con : lean resource time mean need able work autonomously think innovatively get job busy period .,0.8051456,4858.0,pro : global in-flight entertaiment communication company strong growth strategy . family friendly progressive flexibility inclusion policy . positive team environment . con : lean resource time mean need able work autonomously think innovatively get job busy period .
6242,6242,Panasonic Avionics Corporation,28/1/2021,Great Company,5.0,Anonymous Employee,,reviews,objective,neutral,,"pro : well paid , opportuniy grow , numerous benefit , relocation support . con : job security , stress , pressure , no work life balance",0.88912696,4864.0,"pro : well paid , opportuniy grow , numerous benefit , relocation support . con : job security , stress , pressure , no work life balance"
6244,6244,Panasonic Avionics Corporation,26/1/2021,Great place to work,5.0,Service Operation Specialist,"Lake Forest, CA",reviews,objective,neutral,,pro : medical benefit option advance different field depend experience .. con : yearly salary increase poor .,0.83205575,4866.0,pro : medical benefit option advance different field depend experience .. con : yearly salary increase poor .
6260,6260,Panasonic Avionics Corporation,27/1/2021,Infected by kakistocracy,1.0,Account Director,"Lake Forest, CA",reviews,objective,neutral,,pro : company 40 year history ifec world . con : kakistocracy reach director level,0.9108872,4882.0,pro : company 40 year history ifec world . con : kakistocracy reach director level
6266,6266,Panasonic Avionics Corporation,9/1/2021,Toxic work environment,1.0,Electrical Engineer,"Bothell, WA",reviews,objective,neutral,,"pro : , work life balance great . con : toxic work environment incompetent management",0.6298852,4888.0,"pro : , work life balance great . con : toxic work environment incompetent management"
6276,6276,Panasonic Avionics Corporation,20/10/2020,Job,5.0,Repair Technician I,Dubai,reviews,objective,neutral,,pro : provide good benefit post technician . con : future promotion tough aquire,0.87437457,4898.0,pro : provide good benefit post technician . con : future promotion tough aquire
6277,6277,Panasonic Avionics Corporation,20/10/2020,great,5.0,Team Lead,Makati City,reviews,objective,neutral,,pro : positive energy positive people helpful . con : good no con,0.75705445,4899.0,pro : positive energy positive people helpful . con : good no con
6289,6289,Panasonic Avionics Corporation,2/9/2020,A Great Place to Work,5.0,Technical Support,"Orange, CA",reviews,objective,neutral,,pro : lot growth certain department . con : parking not great,0.9102713,4911.0,pro : lot growth certain department . con : parking not great
6290,6290,Panasonic Avionics Corporation,1/9/2020,Assembley,5.0,Camy Assemply,Dubai,reviews,objective,neutral,,"pro : good salary , good benefit , good culture . con : work timing , much work pressure",0.53046834,4912.0,"pro : good salary , good benefit , good culture . con : work timing , much work pressure"
6305,6305,Panasonic Avionics Corporation,5/8/2020,"Good overall, standard large corporation with ethics in mind",5.0,Anonymous Employee,,reviews,objective,neutral,,"pro : good work-life balance , no micro-management , friendly colleague . con : work remote find way progression",0.85994583,4927.0,"pro : good work-life balance , no micro-management , friendly colleague . con : work remote find way progression"
6335,6335,Panasonic Avionics Corporation,26/4/2020,Working at PAC,5.0,Reliability Analyst,"Lake Forest, CA",reviews,objective,neutral,,"pro : good benefit , opportunity grow . con : much `` politics inter-department relation ``",0.7776823,4957.0,"pro : good benefit , opportunity grow . con : much `` politics inter-department relation ``"
6338,6338,Panasonic Avionics Corporation,30/5/2020,If I could give this company a half of the star...,1.0,Project Engineer,"Lake Forest, CA",reviews,objective,neutral,,"pro : * company good benefit , compensation , great bunch hard-working , dedicate employee . * provide good severance package recent layoff . deserve 1/2 star vote .. con : senior management bunch useless individual . n't know go run company .",0.4081543,4960.0,"pro : * company good benefit , compensation , great bunch hard-working , dedicate employee . * provide good severance package recent layoff . deserve 1/2 star vote .. con : senior management bunch useless individual . n't know go run company ."
6347,6347,Panasonic Avionics Corporation,29/4/2020,PAC will suck you dry,1.0,Senior Software Engineer,,reviews,objective,neutral,,"pro : short drive nice building . con : require massive overtime no appreciation , back stab part culture",0.6941006,4969.0,"pro : short drive nice building . con : require massive overtime no appreciation , back stab part culture"
6354,6354,Panasonic Avionics Corporation,9/4/2020,Need to think twice before starting your career here,1.0,Program Manager,"Lake Forest, CA",reviews,objective,neutral,,pro : good benefit employee family . con : management agenda not look company,0.9060281,4976.0,pro : good benefit employee family . con : management agenda not look company
6373,6373,Panasonic Avionics Corporation,15/11/2019,team leader panasonic avionics corporation,5.0,Team Leader,Paris,reviews,objective,neutral,,"pro : salary , shift , team , roster , payslip , . con : complex organisation , no order orgqnisation",0.90932876,4995.0,"pro : salary , shift , team , roster , payslip , . con : complex organisation , no order orgqnisation"
6378,6378,Panasonic Avionics Corporation,18/10/2019,Great start to the Airlines Industry,5.0,Maintenance Service Technician,"Elk Grove Village, IL",reviews,objective,neutral,,pro : get hand experience ife system aircraft . con : start night shift work get onto different shift need .,0.9167714,5000.0,pro : get hand experience ife system aircraft . con : start night shift work get onto different shift need .
6403,6403,Panasonic Avionics Corporation,6/5/2019,"Lots of challenges and new leadership, good opportunity for some",5.0,Analyst,"Lake Forest, CA",reviews,objective,neutral,,"pro : -open opportunity , many different position -manager n't micromanage , provide guidance career development -new leadership mean space share idea ( degree ) -culture shift steadily improve . con : -",0.81774515,5025.0,"pro : -open opportunity , many different position -manager n't micromanage , provide guidance career development -new leadership mean space share idea ( degree ) -culture shift steadily improve . con : -"
6404,6404,Panasonic Avionics Corporation,4/5/2019,I really enjoy working here!,5.0,IT Systems Administrator,"Lake Forest, CA",reviews,objective,neutral,,"pro : management hands-offs provide flexibility , autonomy , trust decision . benefit best 've entire career ( medical , discount , commute , etc . ) .. con : point , no negative comment .",0.75910956,5026.0,"pro : management hands-offs provide flexibility , autonomy , trust decision . benefit best 've entire career ( medical , discount , commute , etc . ) .. con : point , no negative comment ."
6433,6433,Panasonic Avionics Corporation,14/2/2019,Stay away until all the Direct Tv and GE management are all gone....,1.0,Program Manager,"Lake Forest, CA",reviews,objective,neutral,,pro : great work life balance great co worker work great support everyone upper management . con : pay industry standard upper management not know plan upper management keep change mind directv management ge management kill company lose customer competitor,0.45618454,5055.0,pro : great work life balance great co worker work great support everyone upper management . con : pay industry standard upper management not know plan upper management keep change mind directv management ge management kill company lose customer competitor
6435,6435,Panasonic Avionics Corporation,14/2/2019,Inferior management driving the company downward,1.0,Manager,"Lake Forest, CA",reviews,objective,neutral,,"pro : relaxed work environment , friendly co-worker .. con : lack accountability , frequent organizational/policy change , constant political war department .",0.81341404,5057.0,"pro : relaxed work environment , friendly co-worker .. con : lack accountability , frequent organizational/policy change , constant political war department ."
6438,6438,Panasonic Avionics Corporation,7/2/2019,DO NOT come if you are seeking H1B/GC sponsorship,1.0,Software Engineer,,reviews,objective,neutral,,"pro : benefit good , work/life balance decent .. con : company stop support h1b greencard 2018 , n't waste time come seek sponsorship , mess re-org .",0.682401,5060.0,"pro : benefit good , work/life balance decent .. con : company stop support h1b greencard 2018 , n't waste time come seek sponsorship , mess re-org ."
6456,6456,Panasonic Avionics Corporation,1/10/2018,Good Experience Overall,5.0,Anonymous Employee,,reviews,objective,neutral,,pro : great coworkers collaborative work environment good compensation convenient cafe campus . con : slow career advancement,0.8273579,5078.0,pro : great coworkers collaborative work environment good compensation convenient cafe campus . con : slow career advancement
6470,6470,Panasonic Avionics Corporation,30/7/2018,PE Labs Technician II,5.0,PE Labs Technician II,"Lake Forest, CA",reviews,objective,neutral,,pro : don⊙t negative company panasonic avionics good place work recommend friend work great company ( great leader ) . con : communication supervisor employee should regular monthly meeting,0.5495203,5092.0,pro : don⊙t negative company panasonic avionics good place work recommend friend work great company ( great leader ) . con : communication supervisor employee should regular monthly meeting
6474,6474,Panasonic Avionics Corporation,1/8/2018,Bad experience,1.0,Anonymous Employee,,reviews,objective,neutral,,pro : pay steady work great coworkers awesome work location . con : distant hr management completely disconnect ridiculous request leadership nepotism,0.42282796,5096.0,pro : pay steady work great coworkers awesome work location . con : distant hr management completely disconnect ridiculous request leadership nepotism
6475,6475,Panasonic Avionics Corporation,25/6/2018,Field Engineer,5.0,Senior Field Engineer,"Montreal, QC",reviews,objective,neutral,,pro : good learn work environment . con : lot work extra time reach high level,0.8896881,5097.0,pro : good learn work environment . con : lot work extra time reach high level
6476,6476,Panasonic Avionics Corporation,15/6/2018,PM,5.0,Program Manager,Dubai,reviews,objective,neutral,,"pro : great atmosphere , employee customer orient , staff appreciation . con : lack in-house training professional development",0.78414935,5098.0,"pro : great atmosphere , employee customer orient , staff appreciation . con : lack in-house training professional development"
6477,6477,Panasonic Avionics Corporation,11/6/2018,Test Technician,5.0,Anonymous Employee,,reviews,objective,neutral,,pro : good place work lot resource .. con : management need improvment department .,0.8496357,5099.0,pro : good place work lot resource .. con : management need improvment department .
6479,6479,Panasonic Avionics Corporation,30/5/2018,Engineer,5.0,Anonymous Employee,,reviews,objective,neutral,,pro : flexible hour - good work inviroment . con : many manager control,0.87576556,5101.0,pro : flexible hour - good work inviroment . con : many manager control
