,Unnamed: 0,company,date,post_title,rating,position,location,tab,subjectivity,sentiment,lang,final_text,confidence,Unnamed: 0.1,text
4378,4378,Cheil Worldwide,29/4/2021,-,5.0,-,United Kingdom,benefits,subjective,positive,,good perk good people,0.8535187,3000.0,good perk good people
4380,4380,Cheil Worldwide,31/1/2021,-,5.0,-,United Kingdom,benefits,subjective,positive,,good benefit cheil,0.8437701,3002.0,good benefit cheil
4383,4383,Cheil Worldwide,15/8/2022,-,5.0,-,United Arab Emirates,benefits,subjective,positive,,health insurance really good : ),0.8255507,3005.0,health insurance really good : )
4417,4417,Cheil Worldwide,23/3/2022,-,5.0,-,Hong Kong,benefits,subjective,positive,,wonderful medical welfare benefit !,0.8393572,3039.0,wonderful medical welfare benefit !
4419,4419,Cheil Worldwide,27/8/2022,-,5.0,-,India,benefits,subjective,positive,,great working place . employee centric,0.84558713,3041.0,great working place . employee centric
4427,4427,Cheil Worldwide,3/9/2020,-,5.0,-,India,benefits,subjective,positive,,"everything good , wither salary package benefit , ensure get good compensation salary package",0.58832407,3049.0,"everything good , wither salary package benefit , ensure get good compensation salary package"
4428,4428,Cheil Worldwide,14/2/2020,-,1.0,-,India,benefits,subjective,negative,,"cheil india know good paymaster . change management , worst hr management negotiate unnecessarily . without even understand kind talent hiring",0.8737965,3050.0,"cheil india know good paymaster . change management , worst hr management negotiate unnecessarily . without even understand kind talent hiring"
4437,4437,Cheil Worldwide,21/5/2021,-,5.0,-,South Korea,benefits,subjective,positive,,in-house restaurant really good,0.8389363,3059.0,in-house restaurant really good
4438,4438,Cheil Worldwide,16/4/2020,-,5.0,-,South Korea,benefits,subjective,positive,,good profit share rate year,0.75534666,3060.0,good profit share rate year
4450,4450,Cheil Worldwide,17/2/2021,-,5.0,-,Nigeria,benefits,subjective,positive,,lovely team accomodating,0.81922513,3072.0,lovely team accomodating
4451,4451,Cheil Worldwide,25/2/2021,-,5.0,-,Poland,benefits,subjective,positive,,"good basic benefit , gym membership , health care bonus .",0.7490932,3073.0,"good basic benefit , gym membership , health care bonus ."
4453,4453,Cheil Worldwide,24/6/2022,-,5.0,-,Serbia,benefits,subjective,positive,,"good , good",0.76178604,3075.0,"good , good"
4455,4455,Cheil Worldwide,17/6/2021,-,5.0,-,Singapore,benefits,subjective,positive,,"good benefit ! career growth , good colleague",0.8499304,3077.0,"good benefit ! career growth , good colleague"
4458,4458,Cheil Worldwide,19/4/2019,-,1.0,-,Singapore,benefits,subjective,negative,,poor group insurance benefit miserly management incompetent stingy enough cheap employee benefit . overly calculative bureaucratic process claim benefit appear attempt frustrate claim aid penny pinching .,0.93077904,3080.0,poor group insurance benefit miserly management incompetent stingy enough cheap employee benefit . overly calculative bureaucratic process claim benefit appear attempt frustrate claim aid penny pinching .
4472,4472,Circles.Life,4/10/2019,-,5.0,-,India,benefits,subjective,positive,,"flexi work culture , excellent performance bonus .",0.8088981,3094.0,"flexi work culture , excellent performance bonus ."
4476,4476,Circles.Life,21/2/2022,-,5.0,-,Singapore,benefits,subjective,positive,,best class esop programe,0.53744245,3098.0,best class esop programe
4481,4481,Circles.Life,2/4/2022,-,1.0,-,Singapore,benefits,subjective,negative,,- dismal annual leave ( 14 day ),0.68765974,3103.0,- dismal annual leave ( 14 day )
4485,4485,Circles.Life,30/9/2021,-,5.0,-,Singapore,benefits,subjective,positive,,"every year ( july ) , get choose two month salary-worth company stock option , one month salary bonus . not related company yearly bonus ( usually grant january ) . huge opportunity get share grow start ! ! !",0.52966905,3107.0,"every year ( july ) , get choose two month salary-worth company stock option , one month salary bonus . not related company yearly bonus ( usually grant january ) . huge opportunity get share grow start ! ! !"
4486,4486,Circles.Life,29/8/2021,-,5.0,-,Singapore,benefits,subjective,positive,,- monthly team bond team lunch budget - free snack pantry - unlimited wfh covid 19,0.5611818,3108.0,- monthly team bond team lunch budget - free snack pantry - unlimited wfh covid 19
4489,4489,Circles.Life,7/7/2021,-,1.0,-,Singapore,benefits,subjective,negative,,"esop programme nonexistent . sell hard lure , sell keep 're dangle , never officially release launch programme employee sign . no encashment update award either . charlatan",0.8631541,3111.0,"esop programme nonexistent . sell hard lure , sell keep 're dangle , never officially release launch programme employee sign . no encashment update award either . charlatan"
4490,4490,Circles.Life,16/5/2021,-,5.0,-,Singapore,benefits,subjective,positive,,great benefit company size .,0.85834813,3112.0,great benefit company size .
4495,4495,Circles.Life,31/1/2021,-,1.0,-,Singapore,benefits,subjective,negative,,"esop - paper , never get . bonus never slice , coz want no rational answer .",0.7154452,3117.0,"esop - paper , never get . bonus never slice , coz want no rational answer ."
4498,4498,Circles.Life,11/6/2020,-,5.0,-,Singapore,benefits,subjective,positive,,implemented 1 day self care leave per month till may ever since wfh . well stocked pantry miss give budget $ 80 get whatever help us wfh good . could well leave encashed instead bring day forward .,0.5310361,3120.0,implemented 1 day self care leave per month till may ever since wfh . well stocked pantry miss give budget $ 80 get whatever help us wfh good . could well leave encashed instead bring day forward .
4500,4500,Circles.Life,18/1/2020,-,5.0,-,Singapore,benefits,subjective,positive,,free weekly lunch monthly team activity . flexible office hour occasional work home also avail . co-payment dependent 's insurance well .,0.6523731,3122.0,free weekly lunch monthly team activity . flexible office hour occasional work home also avail . co-payment dependent 's insurance well .
4502,4502,Circles.Life,2/9/2019,-,5.0,-,Singapore,benefits,subjective,positive,,"free wednesday lunch , fully stock pantry drink snack , air-conditioned office plenty meeting room",0.78524345,3124.0,"free wednesday lunch , fully stock pantry drink snack , air-conditioned office plenty meeting room"
4509,4509,SembCorp Marine,13/9/2022,-,5.0,-,Singapore,benefits,subjective,positive,,good company work,0.85076904,3131.0,good company work
4516,4516,SembCorp Marine,20/3/2022,-,5.0,-,Singapore,benefits,subjective,positive,,manager take lot responsibility give lot support .,0.7667841,3138.0,manager take lot responsibility give lot support .
4530,4530,SembCorp Marine,17/9/2020,-,1.0,-,Singapore,benefits,subjective,negative,,low pay slow salary increment,0.568184,3152.0,low pay slow salary increment
4533,4533,SembCorp Marine,1/4/2020,-,1.0,-,Singapore,benefits,subjective,negative,,good : good mentor team worst : pantry nothing . work-life balance work-work balance . slow promotion non-competitive pay .,0.6697529,3155.0,good : good mentor team worst : pantry nothing . work-life balance work-work balance . slow promotion non-competitive pay .
4534,4534,SembCorp Marine,4/3/2020,-,1.0,-,Singapore,benefits,subjective,negative,,"basic package 13th month aws , flexiben , work insurance . however poor performance bonus due bad market outlook & g/marine industry .",0.78096217,3156.0,"basic package 13th month aws , flexiben , work insurance . however poor performance bonus due bad market outlook & g/marine industry ."
4546,4546,SembCorp Marine,11/2/2019,-,1.0,-,Singapore,benefits,subjective,negative,,"-they provide medical benefit typical company - worst medical benefit benefit 're provide , except special discount company offer , remove kind bonus everyone",0.8150154,3168.0,"-they provide medical benefit typical company - worst medical benefit benefit 're provide , except special discount company offer , remove kind bonus everyone"
4584,4584,SMRT,21/3/2022,-,5.0,-,Singapore,benefits,subjective,positive,,"king freebie honestly , give many care package almost monthly",0.8068661,3206.0,"king freebie honestly , give many care package almost monthly"
4590,4590,SMRT,13/12/2021,-,5.0,-,Singapore,benefits,subjective,positive,,overtime well take care,0.63067484,3212.0,overtime well take care
4597,4597,SMRT,15/10/2021,-,5.0,-,Singapore,benefits,subjective,positive,,good bonus package . typically 4 mths .,0.8060429,3219.0,good bonus package . typically 4 mths .
4604,4604,SMRT,28/7/2021,-,5.0,-,Singapore,benefits,subjective,positive,,free train bus ride,0.6866745,3226.0,free train bus ride
4608,4608,SMRT,8/7/2021,-,5.0,-,Singapore,benefits,subjective,positive,,"free transportation islandwide , lots annual leave , flexible work shift",0.5924913,3230.0,"free transportation islandwide , lots annual leave , flexible work shift"
4609,4609,SMRT,19/5/2021,-,5.0,-,Singapore,benefits,subjective,positive,,good place,0.82541114,3231.0,good place
4634,4634,SMRT,8/9/2019,-,1.0,-,Singapore,benefits,subjective,positive,,free select public transport ride,0.57255346,3256.0,free select public transport ride
4637,4637,SMRT,20/1/2019,-,1.0,-,Singapore,benefits,subjective,negative,,"no comment . sham singapore , nus ntu ee/eee graduate , please not work .",0.83202267,3259.0,"no comment . sham singapore , nus ntu ee/eee graduate , please not work ."
4641,4641,SMRT,3/1/2018,-,5.0,-,Singapore,benefits,subjective,positive,,one best benefit package company sg . many type leave available . flexible work environment . claim time u prefer not claim ot pay . reliable work colleague boss .,0.60034096,3263.0,one best benefit package company sg . many type leave available . flexible work environment . claim time u prefer not claim ot pay . reliable work colleague boss .
4658,4658,My First Skool,26/9/2020,-,5.0,-,Singapore,benefits,subjective,positive,,good company benefit $ 5 visit doctor .,0.856349,3280.0,good company benefit $ 5 visit doctor .
4662,4662,Surbana Jurong,13/8/2022,-,5.0,-,Singapore,benefits,subjective,positive,,good everything . recommened,0.7833694,3284.0,good everything . recommened
4664,4664,Surbana Jurong,19/6/2022,-,5.0,-,Singapore,benefits,subjective,positive,,benefit good especially al,0.7974076,3286.0,benefit good especially al
4678,4678,Surbana Jurong,7/2/2021,-,5.0,-,Singapore,benefits,subjective,positive,,"great private health insurance offer company , couple dental medical checkup benefit .",0.82591915,3300.0,"great private health insurance offer company , couple dental medical checkup benefit ."
4681,4681,Surbana Jurong,18/2/2020,-,5.0,-,Singapore,benefits,subjective,positive,,one best place work,0.7957669,3303.0,one best place work
4703,4703,Recruit Express,17/10/2017,-,1.0,-,Hong Kong,benefits,subjective,negative,,"no benefit , deduct basic salary agency wo n't , n't waste time horrible company",0.88852197,3325.0,"no benefit , deduct basic salary agency wo n't , n't waste time horrible company"
4705,4705,Recruit Express,11/12/2021,-,1.0,-,Malaysia,benefits,subjective,negative,,"best : manager good , staff friendly bad : no benefit , computer old , salary not good !",0.7987643,3327.0,"best : manager good , staff friendly bad : no benefit , computer old , salary not good !"
4722,4722,Recruit Express,12/10/2018,-,1.0,-,Singapore,benefits,subjective,negative,,start 12 day annual leave . zero compassion leave unless direct family member . grandparent not consider direct .,0.5568389,3344.0,start 12 day annual leave . zero compassion leave unless direct family member . grandparent not consider direct .
4730,4730,Recruit Express,2/3/2017,-,1.0,-,Singapore,benefits,subjective,negative,,"not allow take annual leave unless get confirm , could take one year . even confirm , consultant inside dont take al mc much .",0.74292654,3352.0,"not allow take annual leave unless get confirm , could take one year . even confirm , consultant inside dont take al mc much ."
4737,4737,Charles & Keith,12/8/2022,-,5.0,-,Malaysia,benefits,subjective,positive,,"good salary , life insurans , medical bonus",0.75386834,3359.0,"good salary , life insurans , medical bonus"
4738,4738,Charles & Keith,12/8/2022,-,5.0,-,Malaysia,benefits,subjective,positive,,good salary benefit employee,0.81358904,3360.0,good salary benefit employee
4743,4743,Charles & Keith,21/3/2022,-,5.0,-,Singapore,benefits,subjective,positive,,awesome experience company,0.8502984,3365.0,awesome experience company
4744,4744,Charles & Keith,27/2/2022,-,5.0,-,Singapore,benefits,subjective,positive,,wide various benefit perk employee,0.64773893,3366.0,wide various benefit perk employee
4746,4746,Charles & Keith,9/2/2022,-,5.0,-,Singapore,benefits,subjective,positive,,fast pace friendly colleague,0.78844494,3368.0,fast pace friendly colleague
4748,4748,Charles & Keith,3/1/2022,-,5.0,-,Singapore,benefits,subjective,positive,,"company follow mandate benefit government , offer attractive incentive perform well .",0.56563175,3370.0,"company follow mandate benefit government , offer attractive incentive perform well ."
4752,4752,Charles & Keith,30/10/2021,-,5.0,-,Singapore,benefits,subjective,positive,,great benefit package,0.8622268,3374.0,great benefit package
4762,4762,Charles & Keith,24/3/2020,-,1.0,-,Singapore,benefits,subjective,negative,,management n't great store supervisor . depend get understanding supervisor,0.39796624,3384.0,management n't great store supervisor . depend get understanding supervisor
4763,4763,Charles & Keith,28/1/2020,-,5.0,-,Singapore,benefits,subjective,negative,,"like company organise christmas party bring child office . party , addition christmas buffet lunch also free ice-cream ( udder ) , gongcha bubble tea , photobooth , caricature artist , henna tattoo etc . really fun colleague especially kid . get see work dont worry childcare arrangement day allow go home early party . aspect benefit enjoy earn time hour work beyond hour . mean work really late day weekend , take time work follow week schedule permit . flexible take 1-2 hour time start work later take time towards end day ( mean short work day day ) . company , executive dont get hour pay back , really appreciate work-hours flexibility parent . lastly , short work day every 1st friday month . , never “ luxury ” previous company work .",0.501931,3385.0,"like company organise christmas party bring child office . party , addition christmas buffet lunch also free ice-cream ( udder ) , gongcha bubble tea , photobooth , caricature artist , henna tattoo etc . really fun colleague especially kid . get see work dont worry childcare arrangement day allow go home early party . aspect benefit enjoy earn time hour work beyond hour . mean work really late day weekend , take time work follow week schedule permit . flexible take 1-2 hour time start work later take time towards end day ( mean short work day day ) . company , executive dont get hour pay back , really appreciate work-hours flexibility parent . lastly , short work day every 1st friday month . , never “ luxury ” previous company work ."
4769,4769,Charles & Keith,22/11/2018,-,1.0,-,Singapore,benefits,subjective,negative,,little no benefit part timer . even store hit monthly target n't think get reward . ft get commission even store voucher . pt work equally hard still underpaid .,0.8086839,3391.0,little no benefit part timer . even store hit monthly target n't think get reward . ft get commission even store voucher . pt work equally hard still underpaid .
4786,4786,Mapletree Investments,10/2/2022,-,1.0,-,Singapore,benefits,subjective,positive,,perk good company,0.8560307,3408.0,perk good company
4788,4788,Mapletree Investments,3/12/2021,-,5.0,-,Singapore,benefits,subjective,negative,,best - attractive remuneration package worst - attractive remuneration package thing .,0.51797307,3410.0,best - attractive remuneration package worst - attractive remuneration package thing .
4792,4792,Mapletree Investments,10/6/2021,-,5.0,-,Singapore,benefits,subjective,positive,,good benefit good annual salary package,0.8166488,3414.0,good benefit good annual salary package
4793,4793,Mapletree Investments,21/5/2021,-,5.0,-,Singapore,benefits,subjective,positive,,"good bonus , good staff package",0.8445414,3415.0,"good bonus , good staff package"
4794,4794,Mapletree Investments,14/5/2021,-,5.0,-,Singapore,benefits,subjective,positive,,"good company benefit , medical benefit , health benefit",0.6570416,3416.0,"good company benefit , medical benefit , health benefit"
4803,4803,Mapletree Investments,11/8/2020,-,5.0,-,Singapore,benefits,subjective,positive,,good benefit package learn development opportunity,0.71985716,3425.0,good benefit package learn development opportunity
4806,4806,Mapletree Investments,14/10/2019,-,5.0,-,Singapore,benefits,subjective,positive,,"good work life balance able go home early , not much work , manager encourage go home time . not many deadline intern .",0.74791855,3428.0,"good work life balance able go home early , not much work , manager encourage go home time . not many deadline intern ."
4821,4821,Mapletree Investments,16/6/2015,-,5.0,-,Singapore,benefits,subjective,negative,,"best - medical , leave entitlement bad - none",0.81520516,3443.0,"best - medical , leave entitlement bad - none"
4825,4825,Navitas,13/4/2021,-,5.0,-,United States,benefits,subjective,positive,,"since company global , us employee better average health benefit respect us employers. . 401k excellent .",0.67066765,3447.0,"since company global , us employee better average health benefit respect us employers. . 401k excellent ."
4828,4828,Navitas,2/4/2019,-,5.0,-,United States,benefits,subjective,positive,,"best thing work environment , co-worker really friendly supportive",0.8459523,3450.0,"best thing work environment , co-worker really friendly supportive"
4835,4835,Navitas,22/4/2020,-,1.0,-,United Kingdom,benefits,subjective,negative,,"lack benefit , dont treat staff equally",0.73419404,3457.0,"lack benefit , dont treat staff equally"
4836,4836,Navitas,24/3/2019,-,1.0,-,United Kingdom,benefits,subjective,negative,,talk bonus financial trouble take investor win ’ happen,0.59536445,3458.0,talk bonus financial trouble take investor win ’ happen
4837,4837,Navitas,2/2/2018,-,1.0,-,United Kingdom,benefits,subjective,negative,,receive no benefit .,0.59253883,3459.0,receive no benefit .
4845,4845,Navitas,28/5/2020,-,1.0,-,Australia,benefits,subjective,negative,,awful pay bonus scheme convolute 's deliberately misleading staff,0.86729276,3467.0,awful pay bonus scheme convolute 's deliberately misleading staff
4847,4847,Navitas,4/10/2018,-,1.0,-,Australia,benefits,subjective,negative,,"none . last 9 month 've ; - eva bonus scheme scrap - performance review scrap - personal development plan scrap - annual leave restriction ; length 2 week , time 's not near start end term enforce 7 day leave christmas mean third annual leave dictate - salary review scrap last 4 year mean due inflation 're effectively work less year plus side , always biscuits kitchen : )",0.8418836,3469.0,"none . last 9 month 've ; - eva bonus scheme scrap - performance review scrap - personal development plan scrap - annual leave restriction ; length 2 week , time 's not near start end term enforce 7 day leave christmas mean third annual leave dictate - salary review scrap last 4 year mean due inflation 're effectively work less year plus side , always biscuits kitchen : )"
4855,4855,OKX,28/9/2022,ùå Don't do it. Stay away as far as possible ‚ùå,1.0,Anonymous Employee,,reviews,subjective,negative,,"pro : 1. good compensation 2. great perk 3. good brand . con : 1. hire 'quiet ' fire culture . butcher knife hang neck every single second . 'll never know next go . 2. extreme case top-down management . opinion not matter . 's either tell fire . 3. hr/hrbp tell everything 'well ' , 's usually quite opposite . act care , n't ca n't . 4. get pelt vulgarity 'pseudo ' ceo . people think ca n't happen . know . n't shock . 's thing . 5. company hire non-chinese speaking talent meeting document chinese . n't know chinese , 's problem . 6 . .... many whatever con think , 's probably happen . read review search okcoin glassdoor .",0.9362287,3477.0,"pro : 1. good compensation 2. great perk 3. good brand . con : 1. hire 'quiet ' fire culture . butcher knife hang neck every single second . 'll never know next go . 2. extreme case top-down management . opinion not matter . 's either tell fire . 3. hr/hrbp tell everything 'well ' , 's usually quite opposite . act care , n't ca n't . 4. get pelt vulgarity 'pseudo ' ceo . people think ca n't happen . know . n't shock . 's thing . 5. company hire non-chinese speaking talent meeting document chinese . n't know chinese , 's problem . 6 . .... many whatever con think , 's probably happen . read review search okcoin glassdoor ."
4856,4856,OKX,28/9/2022,China culture,1.0,Anonymous Employee,,reviews,subjective,negative,,"pro : good salary fringe benefit . con : weak management product , chinese mindset , top no integrity .",0.65892804,3478.0,"pro : good salary fringe benefit . con : weak management product , chinese mindset , top no integrity ."
4857,4857,OKX,6/9/2022,Don't ruin your career,1.0,Product Manager,,reviews,subjective,negative,,"pro : - . con : super toxic work environment , give feedback company result sudden termination certain colleague . 're tell , even though might not make sense . developer worry job security , keep critical information resistant change . product manager ca n't effectively push feature .",0.916941,3479.0,"pro : - . con : super toxic work environment , give feedback company result sudden termination certain colleague . 're tell , even though might not make sense . developer worry job security , keep critical information resistant change . product manager ca n't effectively push feature ."
4862,4862,OKX,11/3/2022,Good Worklife,5.0,Talent Acquisition Manager,Singapore,reviews,subjective,positive,,"pro : good work life balance colleague . con : none , everything good",0.75055766,3484.0,"pro : good work life balance colleague . con : none , everything good"
4864,4864,OKX,16/11/2021,"Great place to work at, freedom's all yours",5.0,Business Development Manager,Singapore,reviews,subjective,positive,,"pro : great work-life balance , never micro manage . con : none , yeah really",0.78105843,3486.0,"pro : great work-life balance , never micro manage . con : none , yeah really"
4866,4866,OKX,5/10/2022,Wonderful experiences,5.0,Language Manager,,reviews,subjective,positive,,pro : great place work look company value culture . helpful team great leadership . con : amazing . nothing say,0.8047147,3488.0,pro : great place work look company value culture . helpful team great leadership . con : amazing . nothing say
4867,4867,OKX,2/10/2022,Good benefits but still a long way to become truly international in workplace,5.0,Anonymous Employee,,reviews,subjective,positive,,"pro : good benefit meal allowance , nice work environment , colleague nice helpful , fast-moving business nature push everyone competitive good personal growth . con : still not capable manage team corporate way , idea outdated far behind market general expectation . still much room improve .",0.5870276,3489.0,"pro : good benefit meal allowance , nice work environment , colleague nice helpful , fast-moving business nature push everyone competitive good personal growth . con : still not capable manage team corporate way , idea outdated far behind market general expectation . still much room improve ."
4872,4872,OKX,13/9/2022,Good benefit and people,5.0,Business Development Manager,,reviews,subjective,positive,,"pro : good culture , people friendly , could easily get help people even different team . quite young work environment , people fun willing share . con : still long way go truly international company",0.72079957,3494.0,"pro : good culture , people friendly , could easily get help people even different team . quite young work environment , people fun willing share . con : still long way go truly international company"
4877,4877,OKX,5/10/2022,Disappointing journey in OKX,1.0,Associate,,reviews,subjective,negative,,pro : - . con : -not international -there‚äôs less transparency -upper management great vision manager afraid make change,0.5536028,3499.0,pro : - . con : -not international -there‚äôs less transparency -upper management great vision manager afraid make change
4879,4879,OKX,3/9/2022,Worst company in my career. I‚Äôm ashamed I worked here.,1.0,Product Designer,"San Francisco, CA",reviews,subjective,negative,,"pro : design team strong , insightful , compassionate . teammate believe crypto economy knowledgeable field .. con : treat disrespect close ceo . resource expect no opinion , you‚äôre tell , work long hour . watch teammates become anxious riddled life-long health problem . notice everyone opinion get fire . become pessimist . stock option worthless .",0.85544133,3501.0,"pro : design team strong , insightful , compassionate . teammate believe crypto economy knowledgeable field .. con : treat disrespect close ceo . resource expect no opinion , you‚äôre tell , work long hour . watch teammates become anxious riddled life-long health problem . notice everyone opinion get fire . become pessimist . stock option worthless ."
4880,4880,OKX,28/7/2022,GOOOOD,5.0,Digital Marketing Specialist,Hong Kong,reviews,subjective,positive,,pro : great environment work okx . con : many little thing concern,0.6556382,3502.0,pro : great environment work okx . con : many little thing concern
4883,4883,OKX,29/7/2022,AVOID AT ALL COST,1.0,Manager,,reviews,subjective,negative,,"pro : avoid company cost . con : 1. long hour . doesn‚äôt respect people‚äôs evening weekend . 2. messy policy . everything govern human rather policy . even it‚äôs governed policy , also change overnight human . 3 . ‚äúyes‚äù man . expect say yes bos time , also bos . ? cuz pay say yes .",0.9120397,3505.0,"pro : avoid company cost . con : 1. long hour . doesn‚äôt respect people‚äôs evening weekend . 2. messy policy . everything govern human rather policy . even it‚äôs governed policy , also change overnight human . 3 . ‚äúyes‚äù man . expect say yes bos time , also bos . ? cuz pay say yes ."
4887,4887,OKX,13/7/2022,Would not recommend,1.0,Anonymous Employee,,reviews,subjective,negative,,"pro : good salary promise make work good initially . con : horrendous management , no room grow , no feedback , constantly copy competitor , terrible organization structure",0.85222894,3509.0,"pro : good salary promise make work good initially . con : horrendous management , no room grow , no feedback , constantly copy competitor , terrible organization structure"
4888,4888,OKX,10/7/2022,Chinese Culture,1.0,Anonymous Employee,,reviews,subjective,negative,,"pro : free snack , drink , people nice . con : want internationalized , chinese . no trust , employee need daily work security software block google copy paste . monitor . no transparency . hierarchical team structure . many policy need follow .",0.7913652,3510.0,"pro : free snack , drink , people nice . con : want internationalized , chinese . no trust , employee need daily work security software block google copy paste . monitor . no transparency . hierarchical team structure . many policy need follow ."
4892,4892,OKX,29/4/2022,"Great Team, and environment",5.0,Software Engineer,,reviews,subjective,positive,,"pro : bleeding edge tech stack people engineering team . 1 ) . nice macbook pro . 2 ) . good salary . 3 ) . work home . 4 ) . continuously expand . 5 ) . great onboarding experience . 6 ) competent colleague , various banking / ibank exps .. con : challenge new industry . work load depend ability . use lark communication , learn curve steep .",0.71600777,3514.0,"pro : bleeding edge tech stack people engineering team . 1 ) . nice macbook pro . 2 ) . good salary . 3 ) . work home . 4 ) . continuously expand . 5 ) . great onboarding experience . 6 ) competent colleague , various banking / ibank exps .. con : challenge new industry . work load depend ability . use lark communication , learn curve steep ."
4896,4896,OKX,12/3/2022,Great environment,5.0,Business Development,,reviews,subjective,positive,,pro : friendly nice colleague . free fruit . con : not great place crypto enthusiast,0.67625815,3518.0,pro : friendly nice colleague . free fruit . con : not great place crypto enthusiast
4899,4899,OKX,2/3/2022,no,5.0,Recruiting Manager,,reviews,subjective,positive,,"pro : wlb , good , friendly people .. con : no much , change fast `` `",0.76173747,3521.0,"pro : wlb , good , friendly people .. con : no much , change fast `` `"
4903,4903,OKX,27/2/2022,"Great staff, poor company",1.0,Operations Manager,Hong Kong,reviews,subjective,positive,,pro : decent pay well nice colleague .. con : every thing beijing run star . even fake ceo jay hao,0.5311323,3525.0,pro : decent pay well nice colleague .. con : every thing beijing run star . even fake ceo jay hao
4905,4905,OKX,17/1/2022,A company ran on corporate slavery,1.0,Anonymous Employee,,reviews,subjective,negative,,"pro : nothing . base hongkong , probably get pay twice much similar role beijing . count pro ? . con : reason hire carry blame incompetent boss one day , make kind stupid decision yet still survive , guy make bch fork incident still work still charge , make unrealistic goal force feed goal say anything else blasphemy . payment unfair role hongkong pay twice much beijing team . basically obey every command bos get pay , no matter stupid command . piss tell wrong .",0.95299405,3527.0,"pro : nothing . base hongkong , probably get pay twice much similar role beijing . count pro ? . con : reason hire carry blame incompetent boss one day , make kind stupid decision yet still survive , guy make bch fork incident still work still charge , make unrealistic goal force feed goal say anything else blasphemy . payment unfair role hongkong pay twice much beijing team . basically obey every command bos get pay , no matter stupid command . piss tell wrong ."
4906,4906,OKX,30/11/2021,"Challenging and promising, full of possibilities",5.0,Senior Product Manager,,reviews,subjective,negative,,"pro : fast-moving company thing constantly involve . people might find difficult adapt , believe perfect mode ever-changing industry . change bring opportunity , try thing would n't dare imagine past . one big benefit , opinion . company create platform people grow shine , long prepared . literally speak , impossible nothing , sky limit . people around young , energetic , fun down-to-earth . rare find type environment hong kong . management straight-forward understanding . high hope tight delivery schedule , n't make impossible demand . also , say goodbye bureaucracy drive many talent crazy traditional banking industry . okex , everyone work towards goal really feel energy . although still issue around internal process still much improve , overall move right track right speed .. con : communication channel , either top-down bottom-up , could improve , important bolster sense belonging among employee , especially junior one .",0.77946776,3528.0,"pro : fast-moving company thing constantly involve . people might find difficult adapt , believe perfect mode ever-changing industry . change bring opportunity , try thing would n't dare imagine past . one big benefit , opinion . company create platform people grow shine , long prepared . literally speak , impossible nothing , sky limit . people around young , energetic , fun down-to-earth . rare find type environment hong kong . management straight-forward understanding . high hope tight delivery schedule , n't make impossible demand . also , say goodbye bureaucracy drive many talent crazy traditional banking industry . okex , everyone work towards goal really feel energy . although still issue around internal process still much improve , overall move right track right speed .. con : communication channel , either top-down bottom-up , could improve , important bolster sense belonging among employee , especially junior one ."
4907,4907,OKX,26/11/2021,Great company,5.0,Community Manager,,reviews,subjective,positive,,pro : great exchange . great mission . great people . con : management could flexible,0.70833224,3529.0,pro : great exchange . great mission . great people . con : management could flexible
4909,4909,OKX,9/11/2021,Worst experience ever,1.0,Business Development Manager,Hong Kong,reviews,subjective,negative,,"pro : good office location free drink snack . con : poor management gossip everywhere . could see nice colleague , others neither professional nor friendly . would even discriminate lack sort experience not cup tea ( hire employee ) . no one know next . no work life balance .",0.89716434,3531.0,"pro : good office location free drink snack . con : poor management gossip everywhere . could see nice colleague , others neither professional nor friendly . would even discriminate lack sort experience not cup tea ( hire employee ) . no one know next . no work life balance ."
4912,4912,OKX,7/8/2021,toxic company culture,1.0,Anonymous Employee,,reviews,subjective,negative,,"pro : really not come anything positive , company overall toxic abusive .. con : chinese company pretend international one , interally no regard respect employee benefit . excessive overtime no allowance , senior management incompetent rely external party product development , later even steal key information external market maker build internal market make team , even though , sadly , still not make money .",0.9416058,3534.0,"pro : really not come anything positive , company overall toxic abusive .. con : chinese company pretend international one , interally no regard respect employee benefit . excessive overtime no allowance , senior management incompetent rely external party product development , later even steal key information external market maker build internal market make team , even though , sadly , still not make money ."
4916,4916,OKX,10/5/2021,Challenging yet promising,5.0,Anonymous Employee,,reviews,subjective,positive,,"pro : nice view , flat hierarchy , flexible , young friendly colleague . enjoy fast-paced challenging environment , place ! . con : day crypto world , year human world . thing change fast need keep learn order catch global trend .",0.57649094,3538.0,"pro : nice view , flat hierarchy , flexible , young friendly colleague . enjoy fast-paced challenging environment , place ! . con : day crypto world , year human world . thing change fast need keep learn order catch global trend ."
4918,4918,OKX,10/5/2021,"Amazing team and people, prospective industry",5.0,Anonymous Employee,Hong Kong,reviews,subjective,positive,,"pro : people friendly nice , hard-working , dedicate really love industry . blend team really quickly warm welcome . strong culture learning development , people always happy answer question provide insight , many training workshop , one extensive orientation ever , quite engage learnt lot . excite join company .. con : thing could get bit confusing time , need ask question lot , people happy help . 's not uncommon tech company thing change lot , look standard corporate job without proactiveness might not cup tea .",0.5831568,3540.0,"pro : people friendly nice , hard-working , dedicate really love industry . blend team really quickly warm welcome . strong culture learning development , people always happy answer question provide insight , many training workshop , one extensive orientation ever , quite engage learnt lot . excite join company .. con : thing could get bit confusing time , need ask question lot , people happy help . 's not uncommon tech company thing change lot , look standard corporate job without proactiveness might not cup tea ."
