,Unnamed: 0,company,date,post_title,rating,position,location,tab,subjectivity,sentiment,lang,final_text,confidence,Unnamed: 0.1,text
6642,6642,Panasonic Avionics Corporation,27/3/2015,Leader in the industry,5.0,Manager At Corporate HQ,"Irvine, CA",reviews,objective,neutral,,"pro : great work company leader industry . constant drive innovation customer satisfaction .. con : pace chaotic , however opinion lead innovation not really negative",0.6421658,5264.0,"pro : great work company leader industry . constant drive innovation customer satisfaction .. con : pace chaotic , however opinion lead innovation not really negative"
6653,6653,Panasonic Avionics Corporation,11/11/2014,Good company,5.0,Anonymous Employee,Manama,reviews,objective,neutral,,"pro : stable company , benefit good depend region .. con : regional management unfair much .",0.67801005,5275.0,"pro : stable company , benefit good depend region .. con : regional management unfair much ."
6656,6656,Panasonic Avionics Corporation,24/9/2014,Amazing Work Environment,5.0,,,reviews,objective,neutral,,"pro : professional everyone strive help one another grow employee . manager supervisor try teach employee push obtain skill transfer throughout company .. con : lowering overtime hire moment , downsizing .",0.89746606,5278.0,"pro : professional everyone strive help one another grow employee . manager supervisor try teach employee push obtain skill transfer throughout company .. con : lowering overtime hire moment , downsizing ."
6659,6659,Panasonic Avionics Corporation,26/8/2014,Over 7 years working at Panasonic Avionics and I still love the company and the job!,5.0,Software Engineer,"Lake Forest, CA",reviews,objective,neutral,,"pro : panasonic avionics truly care employee . competitive wage , amaze benefit , care management trademark company .. con : panasonic avionics fast pace environment . many program available management try manage work load stress issue not manage .",0.57998484,5281.0,"pro : panasonic avionics truly care employee . competitive wage , amaze benefit , care management trademark company .. con : panasonic avionics fast pace environment . many program available management try manage work load stress issue not manage ."
6669,6669,Panasonic Avionics Corporation,24/4/2014,Opportunity with endless learning possibilities,5.0,NOC Satellite Operations Administrative I,"Lake Forest, CA",reviews,objective,neutral,,pro : always learn grow within company .. con : hard get employ .,0.91929346,5291.0,pro : always learn grow within company .. con : hard get employ .
6678,6678,Panasonic Avionics Corporation,5/3/2014,A Business Culture in Decline,1.0,Analyst,"Lake Forest, CA",reviews,objective,neutral,,"pro : good concept , plenty park electric vehicle . con : people management relate someone high company . would good actually knew job . however many `` friend family `` member hire little experience , even less social skill . many manual repetitive task should quicker effectively .",0.5338905,5300.0,"pro : good concept , plenty park electric vehicle . con : people management relate someone high company . would good actually knew job . however many `` friend family `` member hire little experience , even less social skill . many manual repetitive task should quicker effectively ."
6708,6708,Panasonic Avionics Corporation,15/1/2013,Inadequate upper management.,1.0,Anonymous Employee,,reviews,objective,neutral,,"pro : good benefit , salary market value .. con : 50 % employee get pay nothing .",0.835193,5330.0,"pro : good benefit , salary market value .. con : 50 % employee get pay nothing ."
6711,6711,Panasonic Avionics Corporation,2/10/2012,hard work but fun and challenging industry,5.0,Marketing Manager,"Lake Forest, CA",reviews,objective,neutral,,pro : great product leader industry . con : long hour coordination department difficult,0.7079557,5333.0,pro : great product leader industry . con : long hour coordination department difficult
6712,6712,Panasonic Avionics Corporation,24/8/2012,Pleased,5.0,Product Manager,"Lake Forest, CA",reviews,objective,neutral,,pro : innovative company difficult industry . pleased executive management . consistent growth . friendly casual environment .. con : lot red tape politics groups/departments,0.7631469,5334.0,pro : innovative company difficult industry . pleased executive management . consistent growth . friendly casual environment .. con : lot red tape politics groups/departments
6731,6731,Panasonic Avionics Corporation,14/6/2011,Great Company,5.0,,,reviews,objective,neutral,,"pro : place growth , great technology , amaze people . con : need building many engineer .",0.71896917,5353.0,"pro : place growth , great technology , amaze people . con : need building many engineer ."
6732,6732,Panasonic Avionics Corporation,16/6/2011,Not a healthy work environment,1.0,,"Bothell, WA",reviews,objective,neutral,,-,0.61981183,5354.0,-
