,Unnamed: 0,company,date,post_title,rating,position,location,tab,subjectivity,sentiment,lang,final_text,confidence,Unnamed: 0.1,text
6104,6104,Panasonic Avionics Corporation,7/7/2022,Toxic Culture,1.0,Manager,,reviews,subjective,negative,,"pro : lot business , award award competition weak n't figure take unhappy customer .. con : major disconnect sale internal team achieve . executive team see dollar sign no vision deliver . employee work bone promotion goal post constantly move . talented employee already leave look opportunity . use engineering company , purely sale first organization . engineering beat daily basis . everyone else 's job revolve around eng get work constant priority change .",0.91659975,4726.0,"pro : lot business , award award competition weak n't figure take unhappy customer .. con : major disconnect sale internal team achieve . executive team see dollar sign no vision deliver . employee work bone promotion goal post constantly move . talented employee already leave look opportunity . use engineering company , purely sale first organization . engineering beat daily basis . everyone else 's job revolve around eng get work constant priority change ."
6105,6105,Panasonic Avionics Corporation,6/6/2022,Interesting Job Decent Company,5.0,Technical Service Representative,Sydney,reviews,subjective,positive,,pro : great team people work . interesting role ife support airline . interest engage work . always something different investigate root cause solve . plenty overtime shift type work increase base salary . flexible hour .. con : salary average work airport annoy .,0.6339991,4727.0,pro : great team people work . interesting role ife support airline . interest engage work . always something different investigate root cause solve . plenty overtime shift type work increase base salary . flexible hour .. con : salary average work airport annoy .
6106,6106,Panasonic Avionics Corporation,27/5/2022,Supply Chain,5.0,Anonymous Employee,,reviews,subjective,positive,,pro : company great leadership benefit . con : 's no con say regard company,0.7384506,4728.0,pro : company great leadership benefit . con : 's no con say regard company
6113,6113,Panasonic Avionics Corporation,8/5/2022,Great Easy Small Place,5.0,Maintenance Service Representative,"Salt Lake City, UT",reviews,subjective,negative,,"pro : - . con : - 's small base , move company rare 'll move another state - move different shift might difficult since 's small team - hr n't fully honest/leaves info hire - likely go third swing shift upon start train +/- need provide base tool",0.8298613,4735.0,"pro : - . con : - 's small base , move company rare 'll move another state - move different shift might difficult since 's small team - hr n't fully honest/leaves info hire - likely go third swing shift upon start train +/- need provide base tool"
6119,6119,Panasonic Avionics Corporation,12/4/2022,Great company,5.0,Media Manager,,reviews,subjective,positive,,pro : great people friendly .. con : weather dubai hot .,0.5671847,4741.0,pro : great people friendly .. con : weather dubai hot .
6129,6129,Panasonic Avionics Corporation,4/2/2022,excellent work culture,5.0,Senior Engineer,"Los Angeles, CA",reviews,subjective,positive,,"pro : good work culture , great management . con : relaxed work culture , salary little less",0.5512313,4751.0,"pro : good work culture , great management . con : relaxed work culture , salary little less"
6137,6137,Panasonic Avionics Corporation,24/1/2022,Great work culture,5.0,Anonymous Employee,,reviews,subjective,positive,,"pro : lovely environment . great leader excellent team work culture . con : no much growth opportunity , not challenge",0.751749,4759.0,"pro : lovely environment . great leader excellent team work culture . con : no much growth opportunity , not challenge"
6147,6147,Panasonic Avionics Corporation,28/1/2022,Company Direction Unknown,1.0,Service Operations Support,"Lake Forest, CA",reviews,subjective,negative,,"pro : good pay 's . con : no growth constant company reorgs change cause fear employment . constant management disagreement . great culture no room advancement , department hesitant take new individual .",0.9068098,4769.0,"pro : good pay 's . con : no growth constant company reorgs change cause fear employment . constant management disagreement . great culture no room advancement , department hesitant take new individual ."
6148,6148,Panasonic Avionics Corporation,18/12/2021,Great place to work,5.0,Quality Control Inspector,Dubai,reviews,subjective,positive,,"pro : great company work . treat staff respect also company offer good benefit . con : everything good , nothing bad say .",0.78453386,4770.0,"pro : great company work . treat staff respect also company offer good benefit . con : everything good , nothing bad say ."
6157,6157,Panasonic Avionics Corporation,13/12/2021,Management is pure chaos,1.0,Product Manager,"Lake Forest, CA",reviews,subjective,negative,,"pro : want retain customer . con : no vision , no new product no real investment",0.63259524,4779.0,"pro : want retain customer . con : no vision , no new product no real investment"
6162,6162,Panasonic Avionics Corporation,15/10/2021,Sr. Program Manager,5.0,Anonymous Employee,"Lake Forest, CA",reviews,subjective,positive,,pro : stable well know global company . solid business room grow . new ceo positive vision future business strategy .. con : none yet report hopefully nothing negative,0.674633,4784.0,pro : stable well know global company . solid business room grow . new ceo positive vision future business strategy .. con : none yet report hopefully nothing negative
6178,6178,Panasonic Avionics Corporation,19/8/2021,Great,5.0,Manager,,reviews,subjective,positive,,pro : modern flexible . great benefit perk . great support remote office great technology keep us connect .. con : company severely impact covid 19 issue . since decision rely airline customer it⊙s slow domestic recovery .,0.61893564,4800.0,pro : modern flexible . great benefit perk . great support remote office great technology keep us connect .. con : company severely impact covid 19 issue . since decision rely airline customer it⊙s slow domestic recovery .
6187,6187,Panasonic Avionics Corporation,5/7/2021,A good place to work if you're willing to carry the weight,5.0,Anonymous Employee,,reviews,subjective,negative,,pro : panasonic industry leader aviation space come unique opportunity 're challenge . con : constantly find abundance redundant role especially project management come inefficiency mismanagement .,0.66167593,4809.0,pro : panasonic industry leader aviation space come unique opportunity 're challenge . con : constantly find abundance redundant role especially project management come inefficiency mismanagement .
6189,6189,Panasonic Avionics Corporation,30/6/2021,Easy Workload,5.0,MSR I,"Houston, TX",reviews,subjective,positive,,pro : easy workload decent pay . con : figure thing problem .,0.5510547,4811.0,pro : easy workload decent pay . con : figure thing problem .
6204,6204,Panasonic Avionics Corporation,3/5/2021,n.a,5.0,Supply Chain Analyst,"Lake Forest, CA",reviews,subjective,positive,,pro : great company work potential growth within . con : far nothing bad say company,0.6466704,4826.0,pro : great company work potential growth within . con : far nothing bad say company
6206,6206,Panasonic Avionics Corporation,19/4/2021,A prestigious company,5.0,Data Entry Clerk,Dubai,reviews,subjective,positive,,pro : good working environment . employee welfare concern . panasonic provide trainings staff order enhance ability .. con : couldnt think con panasonic know 17 year . really good company .,0.6062521,4828.0,pro : good working environment . employee welfare concern . panasonic provide trainings staff order enhance ability .. con : couldnt think con panasonic know 17 year . really good company .
6208,6208,Panasonic Avionics Corporation,17/5/2021,Ideal for bootlickers,1.0,Software Engineer,"Lake Forest, CA",reviews,subjective,negative,,"pro : work maybe chill team . con : full bias manager , arrogant management , bad pay , lose customer employee , frequent layoff . play game survive",0.82468414,4830.0,"pro : work maybe chill team . con : full bias manager , arrogant management , bad pay , lose customer employee , frequent layoff . play game survive"
6229,6229,Panasonic Avionics Corporation,22/2/2021,Fair company with opportunities in a variety of fields,5.0,Software Engineer,"Lake Forest, CA",reviews,subjective,positive,,pro : opportunity make available throughout 13 year company .. con : 'm happy . work challenge people great work . really n't anything complain .,0.7633589,4851.0,pro : opportunity make available throughout 13 year company .. con : 'm happy . work challenge people great work . really n't anything complain .
6230,6230,Panasonic Avionics Corporation,26/3/2021,"PAC is overall good, but at sometimes Management do not see who runs the region",1.0,Anonymous Employee,,reviews,subjective,negative,,"pro : nice cross functional team . benefit great ! . con : management choose incompetent manager run region . no ethic follow manager work towards selfish goal get promote . no work-life balance . even spoken , manager n't seem interested know employee well-being !",0.64002746,4852.0,"pro : nice cross functional team . benefit great ! . con : management choose incompetent manager run region . no ethic follow manager work towards selfish goal get promote . no work-life balance . even spoken , manager n't seem interested know employee well-being !"
6238,6238,Panasonic Avionics Corporation,6/2/2021,Supply,5.0,Supply Chain Analyst,,reviews,subjective,positive,,pro : great place work . con : nothing bad company,0.79124194,4860.0,pro : great place work . con : nothing bad company
6245,6245,Panasonic Avionics Corporation,25/2/2021,Politics all over,1.0,Account Manager,Dubai,reviews,subjective,negative,,"pro : strong name competitive benefit . con : politics , nepotism , unfair promotion . also , leadership life bubble , no clue employee feel leadership .",0.7803236,4867.0,"pro : strong name competitive benefit . con : politics , nepotism , unfair promotion . also , leadership life bubble , no clue employee feel leadership ."
6249,6249,Panasonic Avionics Corporation,20/2/2021,Layoff,1.0,IT Engineer,,reviews,subjective,negative,,pro : good perk medical tuition allowance bonus annual leaf . con : politics favoritism meanness corruption kind managerial upper level,0.6716528,4871.0,pro : good perk medical tuition allowance bonus annual leaf . con : politics favoritism meanness corruption kind managerial upper level
6264,6264,Panasonic Avionics Corporation,10/12/2020,not bad,5.0,Field Engineer,,reviews,subjective,positive,,"pro : good benefit , lot growth opportunity . con : pay could better , nothing complain",0.6373636,4886.0,"pro : good benefit , lot growth opportunity . con : pay could better , nothing complain"
6270,6270,Panasonic Avionics Corporation,3/12/2020,AV Tech,5.0,Lead Assembler,Dubai,reviews,subjective,positive,,pro : nice place palace work management supportive .. con : present nothing remember .,0.75034285,4892.0,pro : nice place palace work management supportive .. con : present nothing remember .
6284,6284,Panasonic Avionics Corporation,16/9/2020,Good company to work for,5.0,Anonymous Employee,,reviews,subjective,positive,,"pro : good atmosphere , surround professional .. con : salary slightly low side",0.5385788,4906.0,"pro : good atmosphere , surround professional .. con : salary slightly low side"
6286,6286,Panasonic Avionics Corporation,11/9/2020,Good,5.0,Engineer,,reviews,subjective,positive,,pro : generally pretty good experience . good market share .. con : none . none . none . none . none,0.80990994,4908.0,pro : generally pretty good experience . good market share .. con : none . none . none . none . none
6291,6291,Panasonic Avionics Corporation,26/9/2020,Not worth...,1.0,Business Analyst,"Bothell, WA",reviews,subjective,negative,,"pro : good entry level position break business analytics .. con : process old ridiculous , affect scandal many year ago ... employee morale never low , no one care anymore ... company try change office culture top let honest , n't work ... need fix foundation fix anything else . 'm honestly concern future company .",0.9197309,4913.0,"pro : good entry level position break business analytics .. con : process old ridiculous , affect scandal many year ago ... employee morale never low , no one care anymore ... company try change office culture top let honest , n't work ... need fix foundation fix anything else . 'm honestly concern future company ."
6294,6294,Panasonic Avionics Corporation,25/9/2020,Headed in the wrong direction,1.0,Quality Assurance,"Lake Forest, CA",reviews,subjective,negative,,pro : flexible hour work/life balance . con : terrible middle management make bad decision upper management look way .,0.8738298,4916.0,pro : flexible hour work/life balance . con : terrible middle management make bad decision upper management look way .
6301,6301,Panasonic Avionics Corporation,8/9/2020,Avoid This Sinking Ship,1.0,Member of Technical Staff (MTS) III,"Lake Forest, CA",reviews,subjective,negative,,pro : free coffee 's job . descent medical benefit . con : company undergone lots layoff furlough covid-19 pandemic due weak airline business . remain take 20 % pay cut . company like old thing use date technology since 're already use . hence 's lack innovation vision . take time airline industry recover result company grim outlook since generates revenue airline customer . lot long tenured employee make company retirement home . n't know anything else except ife therefore touch type industry technology .,0.9354429,4923.0,pro : free coffee 's job . descent medical benefit . con : company undergone lots layoff furlough covid-19 pandemic due weak airline business . remain take 20 % pay cut . company like old thing use date technology since 're already use . hence 's lack innovation vision . take time airline industry recover result company grim outlook since generates revenue airline customer . lot long tenured employee make company retirement home . n't know anything else except ife therefore touch type industry technology .
6312,6312,Panasonic Avionics Corporation,26/8/2020,From top to bottom,1.0,Engineer,"Abu Dhabi, Abu Dhabi",reviews,subjective,negative,,"pro : salary , get .. con : poor management , politico-toxic work environment",0.6595605,4934.0,"pro : salary , get .. con : poor management , politico-toxic work environment"
6317,6317,Panasonic Avionics Corporation,8/8/2020,I'd hate to be a customer after seeing how they honor commitments to employees,1.0,Repair Supervisor,"Bothell, WA",reviews,subjective,negative,,"pro : upon time japanese company japanese leadership .. con : abysmal record implement new technology , software particular . management ensure accountability , hold employee accountable consequence management blunder . never ever ever hire exempt employee ; need labor law side . current supervision express negative opinion employee base upon ethnicity , specifically indian egyptian .",0.9038424,4939.0,"pro : upon time japanese company japanese leadership .. con : abysmal record implement new technology , software particular . management ensure accountability , hold employee accountable consequence management blunder . never ever ever hire exempt employee ; need labor law side . current supervision express negative opinion employee base upon ethnicity , specifically indian egyptian ."
6320,6320,Panasonic Avionics Corporation,3/8/2020,Ever wonder what's it like to work in a sewer? Then this is your chance to swim with the rats.,1.0,Account Manager,"Lake Forest, CA",reviews,subjective,negative,,"pro : get work people stab back . make strong well negative experience . con : die company , non existent product sale strategy , airline not expect back business several year due covid , leadership focus wrong thing . recipe disaster .",0.8937916,4942.0,"pro : get work people stab back . make strong well negative experience . con : die company , non existent product sale strategy , airline not expect back business several year due covid , leadership focus wrong thing . recipe disaster ."
6324,6324,Panasonic Avionics Corporation,26/7/2020,Awful company if you are at an out station.,1.0,Technician,"Honolulu, HI",reviews,subjective,negative,,"pro : sometimes office air con work . con : benefit , pay , racism , non professional , poor management rot top . company loose customer fast n't bother joker !",0.8929519,4946.0,"pro : sometimes office air con work . con : benefit , pay , racism , non professional , poor management rot top . company loose customer fast n't bother joker !"
6327,6327,Panasonic Avionics Corporation,9/7/2020,Tech of stone age,1.0,MTS3,"Lake Forest, CA",reviews,subjective,negative,,"pro : good work life balance . ok pay/benefits . con : poor management , everything work connection , no good work tech",0.7361278,4949.0,"pro : good work life balance . ok pay/benefits . con : poor management , everything work connection , no good work tech"
6328,6328,Panasonic Avionics Corporation,7/7/2020,"A company that lacks vision, organization and leadership",1.0,Anonymous Employee,"Lake Forest, CA",reviews,subjective,positive,,"pro : salary great , product line sound fun . con : leadership completely lack director level . lot infighting empire building .",0.5097647,4950.0,"pro : salary great , product line sound fun . con : leadership completely lack director level . lot infighting empire building ."
6332,6332,Panasonic Avionics Corporation,22/6/2020,Panasonic Avionics Evaluation,1.0,Technical Project Manager,"Lake Forest, CA",reviews,subjective,negative,,pro : none . company poorly run toxic corporate culture .. con : none . company poorly run extreme nepotism .,0.8861134,4954.0,pro : none . company poorly run toxic corporate culture .. con : none . company poorly run extreme nepotism .
6333,6333,Panasonic Avionics Corporation,16/6/2020,2.6 Glassdoor rating puts Panasonic Avionics in the bottom percentile.  Avoid like the plague.,1.0,Systems Engineer,"Lake Forest, CA",reviews,subjective,negative,,"pro : affiliate international panasonic brand .. con : posting review , average company rating glassdoor 3.3. panasonic avionics rat 2.6 , almost entire point lower put company bottom percentile speaks . positive review vague one-liner contrast negative review specific critique⊙s paragraph long . dichotomy accurate reflection company⊙s culture . comfortable position oblivious market factor , customer complaint , toxic culture . try effect change move , around , work harder make hang get pay . result , frustration drive top talent effect complete talent drain . hop grow work challenge reward project look elsewhere . business leader stick time warp regard public demand aviation connectivity . still call system ife [ inflight entertainment ] reference hardware sell , hardware become obsolete . apply company , recommend check ⊜offerings⊝ page find panasonic.aero/our-offerings/ airline project take 10+ year regain passage volume feb 2020 either remove product , pull service back house , eliminate hope survive . passenger⊙s connectivity expectation 10 year look completely different today . panasonic avionics business model not invest r & innovated offering double customization , offer thousand variation product blend customer ' cabin color scheme . plethora choice capture lion share market ⊙90s overhead turn millstone around neck today . case point even covid panasonic avionics several round layoff 2019 pre pandemic . post pandemic customer fight meet payroll . several year come ife nowhere budget discussion . lack innovation see level business . perk offer , evaluation process , promotion opportunity , lack training , leadership style manager . stick 1990⊙s mindset . case point 2019 company contractor assignment year time . coworker sit next contract 5+ year downsize last layoff . shock panasonic avionics hasn⊙t sue . say class action ? panasonic avionics subsidiary panasonic whole , mean employee not eligible stock . compensation make primarily one⊙s base salary small yearly bonus derive profitability company whole . not individual⊙s contribution . let explain horrific situation should join company hop grow career . compensation model uncouples performance accountability level business . leader incentivized maintain statue vs invest innovating future . innovate panasonic avionics need last 15 year survive . breed culture apathy . leadership couple company prospect bad i⊙m dusting resume full job search covid lockdown . time get sinking ship . put aviation term , grab parachute company free fall .",0.91857743,4955.0,"pro : affiliate international panasonic brand .. con : posting review , average company rating glassdoor 3.3. panasonic avionics rat 2.6 , almost entire point lower put company bottom percentile speaks . positive review vague one-liner contrast negative review specific critique⊙s paragraph long . dichotomy accurate reflection company⊙s culture . comfortable position oblivious market factor , customer complaint , toxic culture . try effect change move , around , work harder make hang get pay . result , frustration drive top talent effect complete talent drain . hop grow work challenge reward project look elsewhere . business leader stick time warp regard public demand aviation connectivity . still call system ife [ inflight entertainment ] reference hardware sell , hardware become obsolete . apply company , recommend check ⊜offerings⊝ page find panasonic.aero/our-offerings/ airline project take 10+ year regain passage volume feb 2020 either remove product , pull service back house , eliminate hope survive . passenger⊙s connectivity expectation 10 year look completely different today . panasonic avionics business model not invest r & innovated offering double customization , offer thousand variation product blend customer ' cabin color scheme . plethora choice capture lion share market ⊙90s overhead turn millstone around neck today . case point even covid panasonic avionics several round layoff 2019 pre pandemic . post pandemic customer fight meet payroll . several year come ife nowhere budget discussion . lack innovation see level business . perk offer , evaluation process , promotion opportunity , lack training , leadership style manager . stick 1990⊙s mindset . case point 2019 company contractor assignment year time . coworker sit next contract 5+ year downsize last layoff . shock panasonic avionics hasn⊙t sue . say class action ? panasonic avionics subsidiary panasonic whole , mean employee not eligible stock . compensation make primarily one⊙s base salary small yearly bonus derive profitability company whole . not individual⊙s contribution . let explain horrific situation should join company hop grow career . compensation model uncouples performance accountability level business . leader incentivized maintain statue vs invest innovating future . innovate panasonic avionics need last 15 year survive . breed culture apathy . leadership couple company prospect bad i⊙m dusting resume full job search covid lockdown . time get sinking ship . put aviation term , grab parachute company free fall ."
6344,6344,Panasonic Avionics Corporation,16/4/2020,great job great team,5.0,MTS2,"Lake Forest, CA",reviews,subjective,positive,,"pro : nice job , nice coworkers , good entertainment rack . con : remove lot recreation room remove good coffee machine capuccino",0.80068725,4966.0,"pro : nice job , nice coworkers , good entertainment rack . con : remove lot recreation room remove good coffee machine capuccino"
6345,6345,Panasonic Avionics Corporation,30/4/2020,Ecstatic to be Fired,1.0,Software Development Engineer,"Lake Forest, CA",reviews,subjective,negative,,"pro : match 401k contribution 8 % .. con : 've never happy see company disappear rear-view mirror pac . work real low-point career life due quality people force follow . management lake forest literal joke ; supervisor respect manager director might well moon contribute daily grind . last two year , could n't even figure fix alleviate awful parking bathroom situation . fact , every inexplicable action take simply put burden worker . remove cubicle stick employee together elbow-to-elbow long table , start catch cold get sick often . ( retrospect , another preeminently bad decision executive . ) return , raise cancel cute little music video start appear internal yammer site , claim part one big family promote solidarity . laughable ; simply could n't anything right turn morale ship around . recent layoff handle typical inelegance ; no phone call , email handshake - mass team meet access cut encore . panasonic tried hard create illusion positive culture like watch flex tape guy invite boat - knew whole thing bound come apart sooner rather later , drive maniac ( case , idiot ) . # oneteam",0.9428217,4967.0,"pro : match 401k contribution 8 % .. con : 've never happy see company disappear rear-view mirror pac . work real low-point career life due quality people force follow . management lake forest literal joke ; supervisor respect manager director might well moon contribute daily grind . last two year , could n't even figure fix alleviate awful parking bathroom situation . fact , every inexplicable action take simply put burden worker . remove cubicle stick employee together elbow-to-elbow long table , start catch cold get sick often . ( retrospect , another preeminently bad decision executive . ) return , raise cancel cute little music video start appear internal yammer site , claim part one big family promote solidarity . laughable ; simply could n't anything right turn morale ship around . recent layoff handle typical inelegance ; no phone call , email handshake - mass team meet access cut encore . panasonic tried hard create illusion positive culture like watch flex tape guy invite boat - knew whole thing bound come apart sooner rather later , drive maniac ( case , idiot ) . # oneteam"
6348,6348,Panasonic Avionics Corporation,28/4/2020,"Mass eliminations, friends retained over performers",1.0,Field Service Engineer,"North Charleston, SC",reviews,subjective,negative,,pro : panasonic avionics industry leader push innovation till early 2015. decline since sharp .. con : decision frequently short-sighted . i⊙ve never part company touch revenue generate spent . dysfunction ramp . senior leader touch not likely able save company sinking . informed layoff likely . manager approach us inquire should save next guy . essentially encourage fight job . company several year point knew incestuous management . never obvious layoff time . entire department gutted sole survivor low performer manager⊙s personal friend . don⊙t take word . google ⊜panasonic avionics doj settlement.⊝ pay hundred million corruption penalty .,0.9434617,4970.0,pro : panasonic avionics industry leader push innovation till early 2015. decline since sharp .. con : decision frequently short-sighted . i⊙ve never part company touch revenue generate spent . dysfunction ramp . senior leader touch not likely able save company sinking . informed layoff likely . manager approach us inquire should save next guy . essentially encourage fight job . company several year point knew incestuous management . never obvious layoff time . entire department gutted sole survivor low performer manager⊙s personal friend . don⊙t take word . google ⊜panasonic avionics doj settlement.⊝ pay hundred million corruption penalty .
6349,6349,Panasonic Avionics Corporation,28/4/2020,Line Station Closed. All Aviation Maintenance employees eliminated.,1.0,Aviation Maintenance Supervisor,"Atlanta, GA",reviews,subjective,negative,,pro : benefit ok. atlanta coworkers nice .. con : pay low industry standard . aviation maintenance supervisor year experience pay low 80k . almost entire technical service division fire due covid . wish take opportunity go back unite like coworker recall come month back . airline least value license experience . would still job .,0.7785534,4971.0,pro : benefit ok. atlanta coworkers nice .. con : pay low industry standard . aviation maintenance supervisor year experience pay low 80k . almost entire technical service division fire due covid . wish take opportunity go back unite like coworker recall come month back . airline least value license experience . would still job .
6351,6351,Panasonic Avionics Corporation,24/4/2020,Company fired or furloughed all aviation mechanics.,1.0,Maintenance Service Representative,"Houston, TX",reviews,subjective,negative,,"pro : sick leave , vacation personal time separate . con : delta united american fighting keep & p⊙s work panasonic mass layoff . cut line station base manager inventory coordinator . clearly line worker doesn⊙t matter management headquarters southern california . pay joke . ask compensation matrix give line ⊜we pay performance.⊝ really mean yearly increase base score manager . also joke . buddy show increase last year . get 2 % = measly increase $ 0.50 cent hour . that⊙s suck get ranked exceptional . don⊙t bother . go launch . least know value license",0.9337846,4973.0,"pro : sick leave , vacation personal time separate . con : delta united american fighting keep & p⊙s work panasonic mass layoff . cut line station base manager inventory coordinator . clearly line worker doesn⊙t matter management headquarters southern california . pay joke . ask compensation matrix give line ⊜we pay performance.⊝ really mean yearly increase base score manager . also joke . buddy show increase last year . get 2 % = measly increase $ 0.50 cent hour . that⊙s suck get ranked exceptional . don⊙t bother . go launch . least know value license"
6352,6352,Panasonic Avionics Corporation,10/4/2020,"Worst place to work, no real leadership!",1.0,Anonymous Employee,"Lake Forest, CA",reviews,subjective,negative,,"pro : good pay good thing company . con : everything hostile work environment , long hour , silo , never promote within , many manager , not enough worker actually job , executive management n't care employee , management totally disconnect employee point view experience , bad place 've ever work .",0.9159724,4974.0,"pro : good pay good thing company . con : everything hostile work environment , long hour , silo , never promote within , many manager , not enough worker actually job , executive management n't care employee , management totally disconnect employee point view experience , bad place 've ever work ."
6353,6353,Panasonic Avionics Corporation,10/4/2020,Not Recommended,1.0,Anonymous Employee,"Lake Forest, CA",reviews,subjective,negative,,"pro : - 'll above/below average pay depend department 're . , make sure 're not settle . - 'll find really cool people , n't trust everyone long people agenda . - lot talent , 're not use correctly . - 's easy feel comfortable end stay long time . - benefit good though ! . con : - management play favorite & n't use full potential unless suck . otherwise , see disposable . - 's really hard grow talent development team n't help career path stay stuck role 5 year . 've consistently reach management hr way career growth always push side . - salary range questionable type work . 's also questionable management decides salary certain criterion . - leadership direction constantly change 's hard company cohesive trust employee . - h r always direct someone else also n't know help get stick uneducated loop decide pull manager . - 's really hard feel important company especially leadership no idea day-to-day basis .",0.8337727,4975.0,"pro : - 'll above/below average pay depend department 're . , make sure 're not settle . - 'll find really cool people , n't trust everyone long people agenda . - lot talent , 're not use correctly . - 's easy feel comfortable end stay long time . - benefit good though ! . con : - management play favorite & n't use full potential unless suck . otherwise , see disposable . - 's really hard grow talent development team n't help career path stay stuck role 5 year . 've consistently reach management hr way career growth always push side . - salary range questionable type work . 's also questionable management decides salary certain criterion . - leadership direction constantly change 's hard company cohesive trust employee . - h r always direct someone else also n't know help get stick uneducated loop decide pull manager . - 's really hard feel important company especially leadership no idea day-to-day basis ."
6355,6355,Panasonic Avionics Corporation,1/4/2020,Nosediving in T-Minus X Days.  Embrace yourselves for the wild and not so fun ride!,1.0,Software Engineer,"Lake Forest, CA",reviews,subjective,negative,,"pro : you⊙ll come across really smart unique people fun project . company not appropriately position handle challenge covid-19 .... con : ... make no mistake ; long covid-19 wreak havoc airline industry , company already nosedive . internal politics reign supreme real challenge face company ignore . favoritism despite even clear lack result ability get thing right modus operandi pac . hr not properly vet talent . it⊙s really not uncommon find people unfit role without proper experience let alone college degree . how⊙s pipeline ! procurement manage supplier part no knowledge whatsoever supplier part . finance continue slash budget key area key project , continue use saving fund fail pet project increase team . newly mint do-nothing chief culture officer seem make right friend . change conference room name surely steer company right direction ! office ethic compliance really should call office appeasing monitor . engineer actually know ignore even dispensable name constant political infighting leadership , btw lead someone who⊙s former experience not engineering quality assurance . sad reality .",0.9303627,4977.0,"pro : you⊙ll come across really smart unique people fun project . company not appropriately position handle challenge covid-19 .... con : ... make no mistake ; long covid-19 wreak havoc airline industry , company already nosedive . internal politics reign supreme real challenge face company ignore . favoritism despite even clear lack result ability get thing right modus operandi pac . hr not properly vet talent . it⊙s really not uncommon find people unfit role without proper experience let alone college degree . how⊙s pipeline ! procurement manage supplier part no knowledge whatsoever supplier part . finance continue slash budget key area key project , continue use saving fund fail pet project increase team . newly mint do-nothing chief culture officer seem make right friend . change conference room name surely steer company right direction ! office ethic compliance really should call office appeasing monitor . engineer actually know ignore even dispensable name constant political infighting leadership , btw lead someone who⊙s former experience not engineering quality assurance . sad reality ."
6364,6364,Panasonic Avionics Corporation,11/2/2020,Dumpster fire,1.0,Software Engineer,"Lake Forest, CA",reviews,subjective,negative,,"pro : time no one idea 're even 're campus . 's no real accountability appeal , suppose consider pro ( least need help ) .. con : many list ; read previous review . open-table seating , lack dedicated management , no career opportunities advancement , arrogant executive opaque cultural divisiveness , constant reorganization instability , progressive support prefer group , endless hammer 'compliance ' .... 's exhausting every day come work . rumor ongoing layoff kill motivation ; everyone 's wait around cloud burst start pour .",0.9265559,4986.0,"pro : time no one idea 're even 're campus . 's no real accountability appeal , suppose consider pro ( least need help ) .. con : many list ; read previous review . open-table seating , lack dedicated management , no career opportunities advancement , arrogant executive opaque cultural divisiveness , constant reorganization instability , progressive support prefer group , endless hammer 'compliance ' .... 's exhausting every day come work . rumor ongoing layoff kill motivation ; everyone 's wait around cloud burst start pour ."
6368,6368,Panasonic Avionics Corporation,13/1/2020,Sr. Management for the past 3 years were very weak.,1.0,Senior Manager,"Lake Forest, CA",reviews,subjective,negative,,"pro : panasonic great product , many employee contribute 100 % feels ownership . panasonic north america grow business .. con : not recommend work past 2-3 year company work ethic low - sr. management hire withing past 3 year poor job keep talented people company . hopefully new ceo hire boeing put company back 2-3 year ago .",0.6515329,4990.0,"pro : panasonic great product , many employee contribute 100 % feels ownership . panasonic north america grow business .. con : not recommend work past 2-3 year company work ethic low - sr. management hire withing past 3 year poor job keep talented people company . hopefully new ceo hire boeing put company back 2-3 year ago ."
6369,6369,Panasonic Avionics Corporation,3/1/2020,Disorganized,1.0,,,reviews,subjective,negative,,"pro : good location , not much else . con : avoid work . restructure massive laid poor leadership . involve pretty bad scandal .",0.8377297,4991.0,"pro : good location , not much else . con : avoid work . restructure massive laid poor leadership . involve pretty bad scandal ."
6374,6374,Panasonic Avionics Corporation,3/12/2019,Run in the opposite direction,1.0,Member of Technical Staff IV,"Lake Forest, CA",reviews,subjective,negative,,"pro : pay market rate .. con : management n't listen employee concern , lie everything employee . place switch open office environment despite employee feedback say not want . anyone sense brain long since leave 'll generally smartest person room wo n't good feeling . product sell n't even finish create yet quite often put engineer awkward position .",0.93447423,4996.0,"pro : pay market rate .. con : management n't listen employee concern , lie everything employee . place switch open office environment despite employee feedback say not want . anyone sense brain long since leave 'll generally smartest person room wo n't good feeling . product sell n't even finish create yet quite often put engineer awkward position ."
6377,6377,Panasonic Avionics Corporation,16/11/2019,Worst place to work ever,1.0,Anonymous Employee,,reviews,subjective,negative,,pro : pay decent market 8 year ago know .. con : management no clue . nepotism favoritism run rampant . high dept chain go clueless manager department actually work . low level manager typically make ridiculous ⊜processes⊝ le piece together guess thing actually work . speak crucified . layer layer management make easy hide stupid people run place ground . high manager place know previous management fire legal reason get slap without idea . created culture committee that⊙s laugh stock company doughnut fake promise change not positive culture . people work biding time look work keep head get paycheck .,0.9537618,4999.0,pro : pay decent market 8 year ago know .. con : management no clue . nepotism favoritism run rampant . high dept chain go clueless manager department actually work . low level manager typically make ridiculous ⊜processes⊝ le piece together guess thing actually work . speak crucified . layer layer management make easy hide stupid people run place ground . high manager place know previous management fire legal reason get slap without idea . created culture committee that⊙s laugh stock company doughnut fake promise change not positive culture . people work biding time look work keep head get paycheck .
