,Unnamed: 0,company,date,post_title,rating,position,location,tab,subjectivity,sentiment,lang,final_text,confidence,Unnamed: 0.1,text
9941,9941,Mediacorp,26/2/2016,"Office politics is rife, low compensation, extremely poor benefits",1.0,Accountant,,reviews,subjective,negative,,"pro : casual dressing . however , wear short , mini skirt flirty top n't portray good image company . occasional perk discount concert ticket , free weekly magazine entertainment gossip . delicious food canteen 's duck rice stall 's not move new campus : ( . con : see title . : lot gossiper . management no clear direction majority avps vps not ability manage staff , arrogant boot-lickers . many boot-licking subordinate try get good book supervisor . office politics literally thrive company . taxi fare claimable work till 10pm beyond ( official working hour : 830am 6pm ) . no dinner allowance even work ot . 1 person handle work 2 person . no work life balance 's become worse increase staff turnover recently . short , expect work like slave fraction 're compensate . many old-time employee ( work 15 year ) think step new less experienced staff . p.s . phew ! 'm soooooooo glad 'm no longer work crappy company !",0.9042295,8563.0,"pro : casual dressing . however , wear short , mini skirt flirty top n't portray good image company . occasional perk discount concert ticket , free weekly magazine entertainment gossip . delicious food canteen 's duck rice stall 's not move new campus : ( . con : see title . : lot gossiper . management no clear direction majority avps vps not ability manage staff , arrogant boot-lickers . many boot-licking subordinate try get good book supervisor . office politics literally thrive company . taxi fare claimable work till 10pm beyond ( official working hour : 830am 6pm ) . no dinner allowance even work ot . 1 person handle work 2 person . no work life balance 's become worse increase staff turnover recently . short , expect work like slave fraction 're compensate . many old-time employee ( work 15 year ) think step new less experienced staff . p.s . phew ! 'm soooooooo glad 'm no longer work crappy company !"
9942,9942,Mediacorp,22/2/2016,Mediacorp,1.0,Anonymous Employee,,reviews,subjective,negative,,"pro : 21 day leave benefit . con : low pay , overwork , unappreciative manager . probably bad place work singapore . work life balance myth . manager expect work weekend even holiday , take many unrealistic project . unless come senior management , not join risk . no career progression .",0.90784454,8564.0,"pro : 21 day leave benefit . con : low pay , overwork , unappreciative manager . probably bad place work singapore . work life balance myth . manager expect work weekend even holiday , take many unrealistic project . unless come senior management , not join risk . no career progression ."
9944,9944,Mediacorp,27/1/2016,Account Manager,1.0,,,reviews,subjective,negative,,"pro : good benefit , efficient pay-roll claim system . con : poor management , lack communication direction , low company morale , high turnover rate",0.6871069,8566.0,"pro : good benefit , efficient pay-roll claim system . con : poor management , lack communication direction , low company morale , high turnover rate"
9945,9945,Mediacorp,9/1/2016,producer,1.0,Anonymous Employee,,reviews,subjective,negative,,"pro : job like . entry level position journalist first hand experience news produce . con : no team event , weak bond among team . supervisor not helpful whenever offer help learn , always reject . no wish work department ever",0.81007665,8567.0,"pro : job like . entry level position journalist first hand experience news produce . con : no team event , weak bond among team . supervisor not helpful whenever offer help learn , always reject . no wish work department ever"
9954,9954,Mediacorp,16/7/2015,Fast changing for the better,5.0,Anonymous Employee,Singapore,reviews,subjective,negative,,"pro : company midst great change - good . not long join , take low performer reassign whole bunch folk new position . chief shaun seow finally shake thing ! company recognize need change , folk need work harder thing differently . company 's scale role society give rise opportunity interesting meaning work .. con : beware disenchanted - every company - get ! individual perpetually negative awful . thankfully minority .",0.8267007,8576.0,"pro : company midst great change - good . not long join , take low performer reassign whole bunch folk new position . chief shaun seow finally shake thing ! company recognize need change , folk need work harder thing differently . company 's scale role society give rise opportunity interesting meaning work .. con : beware disenchanted - every company - get ! individual perpetually negative awful . thankfully minority ."
9955,9955,Mediacorp,6/9/2015,Manager,1.0,Manager,Singapore,reviews,subjective,negative,,"pro : 21 day leave , good healthcare benefit .. con : 's no room growth no recognition effort . department bleed long-time employee come work no clear contribution year year yet continue stay connection management whilst contribute yet live fear ax . n't bother look hr work issue , side management anything else . huge investment make last couple year divest business no clear sign real result investment . junior staff penalise come hr cut senior staff make foolish decision ought one go ?",0.94604445,8577.0,"pro : 21 day leave , good healthcare benefit .. con : 's no room growth no recognition effort . department bleed long-time employee come work no clear contribution year year yet continue stay connection management whilst contribute yet live fear ax . n't bother look hr work issue , side management anything else . huge investment make last couple year divest business no clear sign real result investment . junior staff penalise come hr cut senior staff make foolish decision ought one go ?"
9958,9958,Mediacorp,26/7/2015,Lousy management and HR,1.0,Anonymous Employee,,reviews,subjective,negative,,"pro : generous leave & healthcare benefit . con : connection matter . ( ex ) bos come recommendation head department . impress indeed - come office later anyone else , leave early 6pm pretext imaginary meeting ( person suppose meet happen overseas ahahah ! ! ) go leave without tell anyone ( even apply ? ? ? ) . bos mia , thing n't get , scramble get everything settle , sometimes even high cost get thing rectify . course n't get blame - 's staff ( us ) get reprimand head department not stay top thing . end day , work not even appreciate one reward connection ( yes , recommendation clique ) . oh n't think go cry hr - protect boss , not worker . last count : connection bos leave team .",0.94305915,8580.0,"pro : generous leave & healthcare benefit . con : connection matter . ( ex ) bos come recommendation head department . impress indeed - come office later anyone else , leave early 6pm pretext imaginary meeting ( person suppose meet happen overseas ahahah ! ! ) go leave without tell anyone ( even apply ? ? ? ) . bos mia , thing n't get , scramble get everything settle , sometimes even high cost get thing rectify . course n't get blame - 's staff ( us ) get reprimand head department not stay top thing . end day , work not even appreciate one reward connection ( yes , recommendation clique ) . oh n't think go cry hr - protect boss , not worker . last count : connection bos leave team ."
9961,9961,Mediacorp,14/7/2015,Zero Innovation,1.0,Software Developer,Singapore,reviews,subjective,negative,,"pro : long lunch break , use free time self-improvement/self-learning .. con : department ancient relic . project manager minimal zero knowledge software development know definition term sound knowledgeable . 're serve seat warmer play chinese whisper pass email busy shopping zalora . high-profile sounding , tech-related title degrade lack work ethic zero technical skill . manager employee ratio 5:1. lot red tape accomplish simple task . no avenue career growth . need self-study new technology . idea sway unacknowledged , initiatives/proactivity meet lot question . dependent part-time staff . petty change pay raise . way industry standard pay , yet expect perform full-stack/all-around developer . still , act surprise position not fill current employee leave drove . even small convenience like coffee pantry non-existent consider `` mnc status `` company .",0.9160105,8583.0,"pro : long lunch break , use free time self-improvement/self-learning .. con : department ancient relic . project manager minimal zero knowledge software development know definition term sound knowledgeable . 're serve seat warmer play chinese whisper pass email busy shopping zalora . high-profile sounding , tech-related title degrade lack work ethic zero technical skill . manager employee ratio 5:1. lot red tape accomplish simple task . no avenue career growth . need self-study new technology . idea sway unacknowledged , initiatives/proactivity meet lot question . dependent part-time staff . petty change pay raise . way industry standard pay , yet expect perform full-stack/all-around developer . still , act surprise position not fill current employee leave drove . even small convenience like coffee pantry non-existent consider `` mnc status `` company ."
9963,9963,Mediacorp,1/7/2015,AVOID. Rotten culture with no HR,1.0,Manager,,reviews,subjective,negative,,"pro : company big possible learn thing two unless not overload .. con : super political company . n't matter know , long suck bos , eventhough wrong incapable lead . hr non-existent show ! high turnover rate company obsess achieve number thing ( not innovative ) instead nurture support staff . high management senior leadership team useless . join company zero pride people condescend treat like should know everything first join . publishing sector messy place . generally , company culture really bad . fit survives . young , ambitious want learn , definitely not place work .",0.9476074,8585.0,"pro : company big possible learn thing two unless not overload .. con : super political company . n't matter know , long suck bos , eventhough wrong incapable lead . hr non-existent show ! high turnover rate company obsess achieve number thing ( not innovative ) instead nurture support staff . high management senior leadership team useless . join company zero pride people condescend treat like should know everything first join . publishing sector messy place . generally , company culture really bad . fit survives . young , ambitious want learn , definitely not place work ."
9964,9964,Mediacorp,9/6/2015,Poor room for growth,1.0,News Producer,Singapore,reviews,subjective,negative,,pro : broadcaster nation get real deal industry practice .. con : conventional office culture . top approach . poor learning culture . not flexible work arrangement . long working hour . poor pay .,0.7872952,8586.0,pro : broadcaster nation get real deal industry practice .. con : conventional office culture . top approach . poor learning culture . not flexible work arrangement . long working hour . poor pay .
9969,9969,Mediacorp,10/4/2015,Bureaucratic Company,1.0,,,reviews,subjective,negative,,"pro : exposure many type medium , celebrity . con : red tape , government focus , many 'deadwood ' employee , slow moving , top heavy",0.493031,8591.0,"pro : exposure many type medium , celebrity . con : red tape , government focus , many 'deadwood ' employee , slow moving , top heavy"
9970,9970,Mediacorp,24/3/2015,"Management is super biased to certain sales team, high turnover rate",1.0,Account Manager,,reviews,subjective,negative,,pro : -21days annual leave -company name look good resume . con : -constantly reorg/restructure till client sick -high staff turnover headcount freeze mean get many person ' job -the management show extreme favoritism certain sale team -internal snatching accounts/leads -unrealistic target,0.8766091,8592.0,pro : -21days annual leave -company name look good resume . con : -constantly reorg/restructure till client sick -high staff turnover headcount freeze mean get many person ' job -the management show extreme favoritism certain sale team -internal snatching accounts/leads -unrealistic target
9978,9978,Mediacorp,13/10/2014,Useless Local Media Giant,1.0,Anonymous Employee,,reviews,subjective,negative,,"pro : best place get right package know .... con : sure perform retrenchment last resort ? early last year , whole application retrench reason re-organisation fact outsource unknown vendor ... think thrice want join organisation !",0.8016761,8600.0,"pro : best place get right package know .... con : sure perform retrenchment last resort ? early last year , whole application retrench reason re-organisation fact outsource unknown vendor ... think thrice want join organisation !"
9979,9979,Mediacorp,9/9/2014,"Good benefits, generous in Annul Leaves",5.0,Multimedia Designer,Singapore,reviews,subjective,negative,,pro : 21 day annul leaf senior executive position . varies bonus aws perm staff .. con : old fashion thinking . neglect staff non high management .,0.7645339,8601.0,pro : 21 day annul leaf senior executive position . varies bonus aws perm staff .. con : old fashion thinking . neglect staff non high management .
9984,9984,Mediacorp,15/7/2014,Big company but bad management,1.0,Senior Executive,Singapore,reviews,subjective,negative,,"pro : 21 day leave , long lunch hour . con : everyday clear mess people . expectation high unrealistic low pay yet need 5 people 's job increment little not even $ 100 every year n't care work hard many project . rise need boss good book even nothing simply shout one thing , get recognise .",0.92382294,8606.0,"pro : 21 day leave , long lunch hour . con : everyday clear mess people . expectation high unrealistic low pay yet need 5 people 's job increment little not even $ 100 every year n't care work hard many project . rise need boss good book even nothing simply shout one thing , get recognise ."
9989,9989,Mediacorp,3/6/2014,Bad. Hopeless. Very messy place with no coordination. Will burnt out very fast cleaning up mess. Avoid.,1.0,Manager,,reviews,subjective,negative,,"pro : pro think annual day leave- 21 day . , nothing else . company offer annual leave type skip one . working hour similar company .. con : messy . no coordination . everyday clean mess leave people . end day , work not need stay hour clean work . no career prospect . skill pick bare minimum . not useful real enterprise . come near retirement . good company build career .",0.8546283,8611.0,"pro : pro think annual day leave- 21 day . , nothing else . company offer annual leave type skip one . working hour similar company .. con : messy . no coordination . everyday clean mess leave people . end day , work not need stay hour clean work . no career prospect . skill pick bare minimum . not useful real enterprise . come near retirement . good company build career ."
9994,9994,Mediacorp,24/1/2014,Bad management that needs to show commitment and lead by example,1.0,Anonymous Employee,,reviews,subjective,negative,,pro : free magazine cheap canteen food . con : bad management tend favor inner circle,0.61639893,8616.0,pro : free magazine cheap canteen food . con : bad management tend favor inner circle
10001,10001,Mediacorp,11/7/2013,Awful place to work,1.0,Producer,Singapore,reviews,subjective,negative,,"pro : 're journalist newbie , good place learn basic . basic nature long form tv production fun .. con : pay terrible . slave labour . n't care quality output , need hire new grad create something pass tv minutely watchable 's keep expense . manager civil servant true journalist . learn alot term basic tv production , beyond , didnt learn anything . company not give two hoot staff .",0.8838258,8623.0,"pro : 're journalist newbie , good place learn basic . basic nature long form tv production fun .. con : pay terrible . slave labour . n't care quality output , need hire new grad create something pass tv minutely watchable 's keep expense . manager civil servant true journalist . learn alot term basic tv production , beyond , didnt learn anything . company not give two hoot staff ."
10002,10002,Mediacorp,24/6/2013,Cheap labour,1.0,Assistant Producer,,reviews,subjective,negative,,"pro : love variety learn daily work , place join .. con : miserable pay . look good glamorous outsider insider know miserably get pay amount hour commitment expect job . job dreamer , passionately driven dreamer survive dream dream alone . look financial reward , look elsewhere . look salary review know expect .",0.87505674,8624.0,"pro : love variety learn daily work , place join .. con : miserable pay . look good glamorous outsider insider know miserably get pay amount hour commitment expect job . job dreamer , passionately driven dreamer survive dream dream alone . look financial reward , look elsewhere . look salary review know expect ."
10008,10008,Mediacorp,5/9/2012,"Politics, Unprofessional, Behind the times, Disorganized and Open racial bias.",1.0,News Producer,Singapore,reviews,subjective,negative,,"pro : 's main monopoly singapore 's name . 's . good networking opportunity . meet important people company .. con : archaic & completely behind time . production equipment ancient . use old computer , old version program , old lighting camera etc . say go . even 're wrong , make feel like 're idiot suggest change . wow change . way evolve . 're not chinese , warn n't work malay tamil channel . open racism non-chinese . people speak meeting chinese sometimes 's english channel . ridiculous . people no professionalism ethical code conduct . lot politics promotion.if kiss ass , get reward . n't , 're blacklist . everyone sheep . follower . creativity collaboration crush . one way . 's . 's not supervisor 's way , 's wrong . even 's obviously opposite . everyone like thing old fashioned manner . resistant change . long hour . not due ineptitude . spend long hour cos ppl slow affect . stay around co slow poor job . leave , show n't care truth could smart efficient . others take break , make mistake gossiping , 're actually job well quickly . majority employee `` yes men `` . 're smart , independent , creative great ... tough luck . people company longer think know even extensive resume overseas credit . warn . 're entry level employee , expect treat poorly . 're glorified intern . horrible pay . pay really poorly . 's monopoly try undercut tremendously . interview , ask salary range . give idea low should waste time . no transparency top , middle low tier . always mismanagement poor communication . separate division odds . n't know feel like department important . people loose cool professionalism resort argument yell . vulgarity common . 's really case inmate run wild . employee think 're special co work main broadcaster singapore talk people new . even go much good university extensive good credit . 's case big fish small pond . 80 % people would fail another company .",0.9418489,8630.0,"pro : 's main monopoly singapore 's name . 's . good networking opportunity . meet important people company .. con : archaic & completely behind time . production equipment ancient . use old computer , old version program , old lighting camera etc . say go . even 're wrong , make feel like 're idiot suggest change . wow change . way evolve . 're not chinese , warn n't work malay tamil channel . open racism non-chinese . people speak meeting chinese sometimes 's english channel . ridiculous . people no professionalism ethical code conduct . lot politics promotion.if kiss ass , get reward . n't , 're blacklist . everyone sheep . follower . creativity collaboration crush . one way . 's . 's not supervisor 's way , 's wrong . even 's obviously opposite . everyone like thing old fashioned manner . resistant change . long hour . not due ineptitude . spend long hour cos ppl slow affect . stay around co slow poor job . leave , show n't care truth could smart efficient . others take break , make mistake gossiping , 're actually job well quickly . majority employee `` yes men `` . 're smart , independent , creative great ... tough luck . people company longer think know even extensive resume overseas credit . warn . 're entry level employee , expect treat poorly . 're glorified intern . horrible pay . pay really poorly . 's monopoly try undercut tremendously . interview , ask salary range . give idea low should waste time . no transparency top , middle low tier . always mismanagement poor communication . separate division odds . n't know feel like department important . people loose cool professionalism resort argument yell . vulgarity common . 's really case inmate run wild . employee think 're special co work main broadcaster singapore talk people new . even go much good university extensive good credit . 's case big fish small pond . 80 % people would fail another company ."
10019,10019,Mediacorp,30/3/2021,Good,5.0,Administrative,Kuala Lumpur,reviews,subjective,positive,,"pro : good company good benefit . con : not , good company",0.7193287,8641.0,"pro : good company good benefit . con : not , good company"
10025,10025,Mediacorp,5/10/2020,producer,1.0,Anonymous Employee,One Hundred Acre Lots,reviews,subjective,positive,,"pro : good , environment , nice food , fun , excite , . con : politics , far , stressful , long working hour",0.5730883,8647.0,"pro : good , environment , nice food , fun , excite , . con : politics , far , stressful , long working hour"
10032,10032,Mediacorp,21/5/2016,Don't,1.0,,,reviews,subjective,negative,,pro : not think pro . con : horrible work environment backstabbing,0.789156,8654.0,pro : not think pro . con : horrible work environment backstabbing
10037,10037,Mediacorp,3/12/2012,"If you want to go back to the dark ages of media, join MediaCorp",1.0,Anonymous Employee,,reviews,subjective,negative,,"pro : none whatsoever , no really , think no pro .. con : 're look career bear minimum , sit backside day , join mediacorp . place people no ambition whatsoever . pack brim people try hide away get life nothing . mediacorp would not business not monopoly . people want make difference bring new thought idea table , n't bother , find talk brick wall day . miserable black hole thought progress .",0.94241995,8659.0,"pro : none whatsoever , no really , think no pro .. con : 're look career bear minimum , sit backside day , join mediacorp . place people no ambition whatsoever . pack brim people try hide away get life nothing . mediacorp would not business not monopoly . people want make difference bring new thought idea table , n't bother , find talk brick wall day . miserable black hole thought progress ."
