,Unnamed: 0,company,date,post_title,rating,position,location,tab,subjectivity,sentiment,lang,final_text,confidence,Unnamed: 0.1,text
11154,11154,Cheil Worldwide,23/3/2021,"Soulless, Share-holder-driven, & void of culture.",1.0,I Prefer Not to Say,"London, England",reviews,subjective,negative,,"pro : building spacious .. con : narrow mind , date , patriarchal approach . little culture , inclusion , representation . deceptive , floundering , unwilling take responsibility failing . prop un rickety foundation nepotism , creative accounting good lawyer . numerous sexual misconduct case last year . racism , sexism , discrimination rife .",0.8806378,9776.0,"pro : building spacious .. con : narrow mind , date , patriarchal approach . little culture , inclusion , representation . deceptive , floundering , unwilling take responsibility failing . prop un rickety foundation nepotism , creative accounting good lawyer . numerous sexual misconduct case last year . racism , sexism , discrimination rife ."
11155,11155,Cheil Worldwide,19/3/2021,I started to hate my passion because of this job,1.0,Anonymous Employee,,reviews,subjective,negative,,"pro : meet great people , good time outside office . con : work ground , 's corporate-level work . benefit not great , feel like indirectly get mad not online hour . work lot weekend even time work 4-6 week straight . lot employee work hard internal content higher-up presentation samsung . workflow process one bad 've see . first day , immediately put work within first 5 minute tell project need eod . no time adjust , , project long go felt like nothing . plenty time team office 2-3 high 's head early . remember time stay late head office ceo leave go baseball game , leave , come brag also mention free . also another time struggle take equipment inside ceo walk offer no help not even acknowledge . people bow suppose `` koren royalty `` . no opportunity grow , stay line work environment . hint racist , sexist comment make director-level people , happen white . not much diversity , either asian white . deadline unreasonably tight no reason , seem like team company n't take others ' time consideration . lot creative work develop people n't great professional background seem business people instead creatives . whatever salary offer go ahead break 50-60 hour week see much get pay , n't base 40 hour week . 40 hour dream work week , even , stress much non-competitive pay .",0.8960798,9777.0,"pro : meet great people , good time outside office . con : work ground , 's corporate-level work . benefit not great , feel like indirectly get mad not online hour . work lot weekend even time work 4-6 week straight . lot employee work hard internal content higher-up presentation samsung . workflow process one bad 've see . first day , immediately put work within first 5 minute tell project need eod . no time adjust , , project long go felt like nothing . plenty time team office 2-3 high 's head early . remember time stay late head office ceo leave go baseball game , leave , come brag also mention free . also another time struggle take equipment inside ceo walk offer no help not even acknowledge . people bow suppose `` koren royalty `` . no opportunity grow , stay line work environment . hint racist , sexist comment make director-level people , happen white . not much diversity , either asian white . deadline unreasonably tight no reason , seem like team company n't take others ' time consideration . lot creative work develop people n't great professional background seem business people instead creatives . whatever salary offer go ahead break 50-60 hour week see much get pay , n't base 40 hour week . 40 hour dream work week , even , stress much non-competitive pay ."
11156,11156,Cheil Worldwide,17/2/2021,Good,5.0,Manager,,reviews,subjective,positive,,pro : good place work learn .. con : no problem . every thing good .,0.7738558,9778.0,pro : good place work learn .. con : no problem . every thing good .
11157,11157,Cheil Worldwide,19/3/2021,"Dishonest, untrustworthy employer",1.0,Digital,"London, England",reviews,subjective,negative,,"pro : cheap café offer fairly decent drink office meet great people provide decent addition cv ( samsung ) . con : no clear sense vision planning literally 0 opportunity progression development lack care regard retention staff brutal paycuts 2020 , supposedly bring pandemic various consultant director exorbitant salary , financial incentive actually deliver client work minimal non-existent training/onboarding programme new starter attempt coerce people work full-time different location mile away london office , without consultation whatsoever lack transparency hr team take employment - tell every member staff fixed-term contract , categorically not case",0.9131873,9779.0,"pro : cheap café offer fairly decent drink office meet great people provide decent addition cv ( samsung ) . con : no clear sense vision planning literally 0 opportunity progression development lack care regard retention staff brutal paycuts 2020 , supposedly bring pandemic various consultant director exorbitant salary , financial incentive actually deliver client work minimal non-existent training/onboarding programme new starter attempt coerce people work full-time different location mile away london office , without consultation whatsoever lack transparency hr team take employment - tell every member staff fixed-term contract , categorically not case"
11160,11160,Cheil Worldwide,10/3/2021,Couldn't handle Covid,1.0,Chef,"London, England",reviews,subjective,negative,,"pro : free drink friday ( oh wait , back office ) . con : high employee turnover irresponsive management lower worker salary exponentially response covid-19 `` crisis `` extremely poor support work home due covid-19",0.89836556,9782.0,"pro : free drink friday ( oh wait , back office ) . con : high employee turnover irresponsive management lower worker salary exponentially response covid-19 `` crisis `` extremely poor support work home due covid-19"
11165,11165,Cheil Worldwide,2/3/2021,Worst experience,1.0,Senior Associate,New Delhi,reviews,subjective,negative,,"pro : salary come time provide food provide mask 😷 , sanitizers covid relate safety precaution top .. con : somehow vibe place not right , bad working culture , zero guidance . start anxiety right beginning convey high management , hr reporting manager . ’ not empathetic worst place work , place trigger mental health .",0.91432875,9787.0,"pro : salary come time provide food provide mask 😷 , sanitizers covid relate safety precaution top .. con : somehow vibe place not right , bad working culture , zero guidance . start anxiety right beginning convey high management , hr reporting manager . ’ not empathetic worst place work , place trigger mental health ."
11166,11166,Cheil Worldwide,23/2/2021,"Draining place to work, would not recommend",1.0,Web Publisher,"London, England",reviews,subjective,negative,,"pro : - nice cafe - lovely people . con : - no training provide . - bad onboarding process . - no discussion learn development opportunity . - huge lack communication project manager publish team . - serious misconduct allegation senior member staff . - no staff bonuses give , enough budget senior staff go ski client . - pressure meet unrealistic deadline samsung , never pushback , even ask impossible . - 's focus create fun work culture , reality get friday drink enough people fill time sheet . felt force time .",0.9253832,9788.0,"pro : - nice cafe - lovely people . con : - no training provide . - bad onboarding process . - no discussion learn development opportunity . - huge lack communication project manager publish team . - serious misconduct allegation senior member staff . - no staff bonuses give , enough budget senior staff go ski client . - pressure meet unrealistic deadline samsung , never pushback , even ask impossible . - 's focus create fun work culture , reality get friday drink enough people fill time sheet . felt force time ."
11191,11191,Cheil Worldwide,23/11/2020,good team,1.0,Goup Head North,"Gurgaon, Haryana",reviews,subjective,positive,,"pro : good team , good place beginers .. con : everything",0.71726197,9813.0,"pro : good team , good place beginers .. con : everything"
11192,11192,Cheil Worldwide,15/10/2020,Overall great company that cares about their employees.,5.0,Digital Developer,Almaty,reviews,subjective,negative,,"pro : great eco system different people make comfortable work .. con : enterprise , come negative beaurocracy come . get approval bunch people get anything",0.5002011,9814.0,"pro : great eco system different people make comfortable work .. con : enterprise , come negative beaurocracy come . get approval bunch people get anything"
11193,11193,Cheil Worldwide,7/10/2020,great place to work!,5.0,CEO-Founder,"Dallas, TX",reviews,subjective,positive,,"pro : energetic start vibe really awesome , people friendly culture like 'we family ' , plenty big project tackle ! . con : lot project ! haha",0.8048196,9815.0,"pro : energetic start vibe really awesome , people friendly culture like 'we family ' , plenty big project tackle ! . con : lot project ! haha"
11197,11197,Cheil Worldwide,28/9/2020,Full of good people,5.0,Director,"London, England",reviews,subjective,positive,,pro : great team great management . con : not know,0.767965,9819.0,pro : great team great management . con : not know
11201,11201,Cheil Worldwide,18/9/2020,Activation,5.0,Associate Account Director,Bangalore,reviews,subjective,positive,,pro : good employee benefit work timing good . con : n't see con organization,0.7491763,9823.0,pro : good employee benefit work timing good . con : n't see con organization
11209,11209,Cheil Worldwide,23/9/2020,N,1.0,Anonymous Employee,,reviews,subjective,negative,,pro : good working facility good . con : bad management . work pressure . late working hour,0.67778105,9831.0,pro : good working facility good . con : bad management . work pressure . late working hour
11214,11214,Cheil Worldwide,27/8/2020,"Worst HR Department,Zero Employee Orientation",1.0,Senior Associate,"Gurgaon, Haryana",reviews,subjective,negative,,pro : scope learn employee . culture attrition high .. con : cheil not employee orient organisation . hr department insensitive . employee treat machine . increment not happen upto mark.90 % employee start look new job within 6 month join cheil,0.89897126,9836.0,pro : scope learn employee . culture attrition high .. con : cheil not employee orient organisation . hr department insensitive . employee treat machine . increment not happen upto mark.90 % employee start look new job within 6 month join cheil
11217,11217,Cheil Worldwide,13/7/2020,Bunch of morons running this place,1.0,Associate Creative Director,"Gurgaon, Haryana",reviews,subjective,negative,,"pro : 1. get visit gurgaon ’ expensive building daily .. con : 1. job always danger . 2. bad management 3. hod clueless time keep pleasing korean busy make happy time . 4. directionless no vision try achieve . 5. track time compliance team . 6. hr hire anyone position , don ’ even check skill set , fill place .",0.93288475,9839.0,"pro : 1. get visit gurgaon ’ expensive building daily .. con : 1. job always danger . 2. bad management 3. hod clueless time keep pleasing korean busy make happy time . 4. directionless no vision try achieve . 5. track time compliance team . 6. hr hire anyone position , don ’ even check skill set , fill place ."
11220,11220,Cheil Worldwide,28/6/2020,Glorified retirement home where only egos and designations hold power,1.0,Creative,Mumbai,reviews,subjective,negative,,pro : hefty paycheck free food . con : blind eye employee problem . million policy none actually apply need help . senior people mumbai creative team support list favorite . face casual sexism team .,0.6540036,9842.0,pro : hefty paycheck free food . con : blind eye employee problem . million policy none actually apply need help . senior people mumbai creative team support list favorite . face casual sexism team .
11227,11227,Cheil Worldwide,12/3/2020,Good,5.0,Digital Strategist,,reviews,subjective,positive,,"pro : good , relax , nice crowd . con : none per knowledge",0.8358767,9849.0,"pro : good , relax , nice crowd . con : none per knowledge"
11234,11234,Cheil Worldwide,7/1/2020,DO NOT WORK HERE!!!,1.0,Account Team,"London, England",reviews,subjective,negative,,"pro : none ! toxic place work .. con : allegation inappropriate behaviour , bullying , racial discrimination , salary bias ! ceo - inept ! korean run place client ( samsung )",0.8395031,9856.0,"pro : none ! toxic place work .. con : allegation inappropriate behaviour , bullying , racial discrimination , salary bias ! ceo - inept ! korean run place client ( samsung )"
11235,11235,Cheil Worldwide,27/11/2019,.,5.0,Territory Manager,Brisbane,reviews,subjective,positive,,"pro : great work culture , good perk . con : not applicable , great work environment .",0.6833092,9857.0,"pro : great work culture , good perk . con : not applicable , great work environment ."
11244,11244,Cheil Worldwide,7/10/2019,Company to avoid urgently,1.0,Chef De Projet,Paris,reviews,subjective,negative,,"pro : no advantage inconvenients . con : autocratic management since one year fire rudely general manager . new top management no vision , no empathy , no capability ... break achieve . 30 people leave since one year go . global ambiance sad business perspective low",0.9322,9866.0,"pro : no advantage inconvenients . con : autocratic management since one year fire rudely general manager . new top management no vision , no empathy , no capability ... break achieve . 30 people leave since one year go . global ambiance sad business perspective low"
11245,11245,Cheil Worldwide,3/10/2019,CHEIL FRANCE SUCH A WASTE !,1.0,Anonymous Employee,"Saint-Ouen, Ile-de-France",reviews,subjective,negative,,"pro : work one exciting brand world . samsung ! competent people . fruit basket every tuesday ! stimulating program employee year incentive people normally job .. con : since last year brutal eviction french coo rebuild agency , spirit not . new korean ceo no empathy , no vision impose martial management . new coo arrive 6 month ago big talker small maker . lot unconsistency way duet manage 120 employee . not single big idea one year relationship first client samsung severely downgrade due total lack humility . plus lot paranoid process totally opposition expectation market : agility , creativity , reflex adaptation make project manager lose lot time .",0.9236547,9867.0,"pro : work one exciting brand world . samsung ! competent people . fruit basket every tuesday ! stimulating program employee year incentive people normally job .. con : since last year brutal eviction french coo rebuild agency , spirit not . new korean ceo no empathy , no vision impose martial management . new coo arrive 6 month ago big talker small maker . lot unconsistency way duet manage 120 employee . not single big idea one year relationship first client samsung severely downgrade due total lack humility . plus lot paranoid process totally opposition expectation market : agility , creativity , reflex adaptation make project manager lose lot time ."
11246,11246,Cheil Worldwide,9/9/2019,Worked in Digital,1.0,Anonymous Employee,"London, England",reviews,subjective,negative,,"pro : get drink friday - certain number people complete time sheet . office nice good location . load nice place eat downstairs cafe .. con : cheil , felt ostracize go . interview , tell role would exciting - complete opposite . whole year , bore little . manager n't good manage much prefer work keep lot thing . wasnt , everything would get throw ’ suddenly find go . would always ask 's go , anything never want know anything . prefer manage - fine - would take credit work though initiate . flag management 3 occasion nothing improve thing . care ’ image ’ make sure thing look good even though nothing ever get . month bore stress constantly try involve work become endless . also 3rd floor 1st floor rivalry people team n't like work together . no career progression .",0.8757166,9868.0,"pro : get drink friday - certain number people complete time sheet . office nice good location . load nice place eat downstairs cafe .. con : cheil , felt ostracize go . interview , tell role would exciting - complete opposite . whole year , bore little . manager n't good manage much prefer work keep lot thing . wasnt , everything would get throw ’ suddenly find go . would always ask 's go , anything never want know anything . prefer manage - fine - would take credit work though initiate . flag management 3 occasion nothing improve thing . care ’ image ’ make sure thing look good even though nothing ever get . month bore stress constantly try involve work become endless . also 3rd floor 1st floor rivalry people team n't like work together . no career progression ."
11254,11254,Cheil Worldwide,17/6/2019,Don't even bother going to the interview..,1.0,3D Designer,"London, England",reviews,subjective,negative,,"pro : coffe & ping pong ( ... really nothing else ) . con : well , start ... - 've `` sent home `` discover member team `` undermining `` ( harassment , mob , call however want ) 2 month : person literally choose design mine ( instead team discover competitor work brief ...... ) , simply `` senior `` . design present client use visualisation skill , without anyone ever really acknowledge ( manager time not designer ... ) keep merit . yes , design not choose manager , colleague ( n't want show work not `` influence `` work constantly look mine develop ) . accidentally discover happen ( chosing design not manager ) , go hr senior management . decision keep not renew end probation `` not good fit work `` ( simply face discover happen refuse help anymore ... start leave office time ! keep pick design say n't good ... , not manager ! ) . - member team project manager know happen , none move finger ( try approach , give advice , matter ) - management non-existant : ( not designer ) manager constantly insult colleague ( day start even ) keep tell try get along .... leave tell call really surprised hear ... ( leave present give , ) - never leave office 9pm - constant turnover , good one rarely last stay probation ( freelancer look something else ... ) . people work long definitely not happy probably lazy find another job . - korean “ lickers ” really `` progress `` ( anything good get apart good salary ... ) - everyone constantly complain his/her boss , colleague team . like , everyday ? - no teamwork , no enthusiasm , no creativity . talent usually leave soon possible . 've never felt bad work experience , never meet many people hat work/bosses/colleagues , never felt sad not able find not even one important thing keep future . sad 1 month already start look something else . sad felt intellectual integrity abuse no real reason apart take advantage try destroy competition .",0.9346782,9876.0,"pro : coffe & ping pong ( ... really nothing else ) . con : well , start ... - 've `` sent home `` discover member team `` undermining `` ( harassment , mob , call however want ) 2 month : person literally choose design mine ( instead team discover competitor work brief ...... ) , simply `` senior `` . design present client use visualisation skill , without anyone ever really acknowledge ( manager time not designer ... ) keep merit . yes , design not choose manager , colleague ( n't want show work not `` influence `` work constantly look mine develop ) . accidentally discover happen ( chosing design not manager ) , go hr senior management . decision keep not renew end probation `` not good fit work `` ( simply face discover happen refuse help anymore ... start leave office time ! keep pick design say n't good ... , not manager ! ) . - member team project manager know happen , none move finger ( try approach , give advice , matter ) - management non-existant : ( not designer ) manager constantly insult colleague ( day start even ) keep tell try get along .... leave tell call really surprised hear ... ( leave present give , ) - never leave office 9pm - constant turnover , good one rarely last stay probation ( freelancer look something else ... ) . people work long definitely not happy probably lazy find another job . - korean “ lickers ” really `` progress `` ( anything good get apart good salary ... ) - everyone constantly complain his/her boss , colleague team . like , everyday ? - no teamwork , no enthusiasm , no creativity . talent usually leave soon possible . 've never felt bad work experience , never meet many people hat work/bosses/colleagues , never felt sad not able find not even one important thing keep future . sad 1 month already start look something else . sad felt intellectual integrity abuse no real reason apart take advantage try destroy competition ."
11257,11257,Cheil Worldwide,19/5/2019,Cheil France has become the worst place to work,1.0,Anonymous Employee,"Saint-Ouen, Ile-de-France",reviews,subjective,negative,,"pro : 4 year dynamic agency wonderful work family spirit . since new president arrival awful : harassment , no employee consideration , no place discussion execution .. con : lot process like never agency agile efficient disadvantage house agency disadvantage independent agency no leeway handle local situation",0.8756191,9879.0,"pro : 4 year dynamic agency wonderful work family spirit . since new president arrival awful : harassment , no employee consideration , no place discussion execution .. con : lot process like never agency agile efficient disadvantage house agency disadvantage independent agency no leeway handle local situation"
11264,11264,Cheil Worldwide,19/3/2019,"Toxic environment, poor management practices",1.0,Anonymous Employee,,reviews,subjective,negative,,"pro : work brand like samsung good stepping stone learning experience . con : extremely toxic environment lot bullying harassment . coworker damage property report direct supervisor bully . direct supervisor also retaliate escalate issue hr , complaint ignore . require work time without type compensation . several illegal unethical practice demand know reason take sick day , demand use personal resource office work , relationship manager , client , etc .",0.9344827,9886.0,"pro : work brand like samsung good stepping stone learning experience . con : extremely toxic environment lot bullying harassment . coworker damage property report direct supervisor bully . direct supervisor also retaliate escalate issue hr , complaint ignore . require work time without type compensation . several illegal unethical practice demand know reason take sick day , demand use personal resource office work , relationship manager , client , etc ."
11282,11282,Cheil Worldwide,3/11/2018,Creative,1.0,Anonymous Employee,Sydney,reviews,subjective,negative,,pro : access great network . con : awful management zero loyalty support - management would throw bus soon look,0.8449361,9904.0,pro : access great network . con : awful management zero loyalty support - management would throw bus soon look
11304,11304,Cheil Worldwide,24/4/2018,"pathetic company to work, joining this company is  a risk to your career",1.0,Anonymous Employee,Mumbai,reviews,subjective,negative,,"pro : free lunch & evening snack , cab facility pro . con : no work ethic , full favouritism , work ethic , department mile away work ethic . company consider employee commodity hire fire anytime per whim fancy . note : give rating 1 star actually deserve zero rating .",0.74004835,9926.0,"pro : free lunch & evening snack , cab facility pro . con : no work ethic , full favouritism , work ethic , department mile away work ethic . company consider employee commodity hire fire anytime per whim fancy . note : give rating 1 star actually deserve zero rating ."
11311,11311,Cheil Worldwide,6/2/2018,Very good company!,5.0,Anonymous Employee,"Warsaw, Masovia",reviews,subjective,positive,,"pro : time salary . good benefit like - lunch card , gym membership , pay medical expense . nice , helpful friendly colleague . fun work event help know colleague well . manager boss care employee . possibility career growth .. con : open work space - sometimes get loud .",0.7428188,9933.0,"pro : time salary . good benefit like - lunch card , gym membership , pay medical expense . nice , helpful friendly colleague . fun work event help know colleague well . manager boss care employee . possibility career growth .. con : open work space - sometimes get loud ."
11313,11313,Cheil Worldwide,8/3/2018,Worked for 1 & half year,1.0,Anonymous Employee,,reviews,subjective,negative,,pro : good salary good scope learn . con : politics level no work life balance ... pathetic work environment & hr,0.7475716,9935.0,pro : good salary good scope learn . con : politics level no work life balance ... pathetic work environment & hr
11322,11322,Cheil Worldwide,24/10/2017,"""Worst place to work. stinking policies and hostile environment, best place for dumbs""",1.0,Anonymous Employee,"Gurgaon, Haryana",reviews,subjective,negative,,pro : pay time best place deaf dumb . con : bad policy bad people worst hr ever different policy different people hostility core strangle opinion,0.9165353,9944.0,pro : pay time best place deaf dumb . con : bad policy bad people worst hr ever different policy different people hostility core strangle opinion
11324,11324,Cheil Worldwide,4/9/2017,DMC Assistant,5.0,Team Assistant,"London, England",reviews,subjective,positive,,pro : great team great benefit lay back . con : yet find far nice environment,0.8160033,9946.0,pro : great team great benefit lay back . con : yet find far nice environment
11333,11333,Cheil Worldwide,23/7/2017,Bad Management Cheil Spain - Alcobendas (Madrid),1.0,Anonymous Employee,Madrid,reviews,subjective,negative,,"pro : give star office really modern hhrr department explain well contract benefit .. con : manager n't experience leader deal difficult situation : low training , bad manner whisper bad comment previous colleague . shame really like job quit . always contract temporary basis say due korean rule . trial period 6 month .",0.9114289,9955.0,"pro : give star office really modern hhrr department explain well contract benefit .. con : manager n't experience leader deal difficult situation : low training , bad manner whisper bad comment previous colleague . shame really like job quit . always contract temporary basis say due korean rule . trial period 6 month ."
11345,11345,Cheil Worldwide,5/3/2017,The worst place to work for,1.0,,Milan,reviews,subjective,negative,,"pro : worldwide company strong partnership group compa ny samsung electronics .. con : bad place work . no incentive plan , no career plan , everybody 's number .",0.7871297,9967.0,"pro : worldwide company strong partnership group compa ny samsung electronics .. con : bad place work . no incentive plan , no career plan , everybody 's number ."
11348,11348,Cheil Worldwide,1/1/2017,working with real 'PRO's,5.0,,Seoul,reviews,subjective,positive,,"pro : - work creative , brilliant people - nice work environment give inspiration . con : -",0.7248737,9970.0,"pro : - work creative , brilliant people - nice work environment give inspiration . con : -"
11355,11355,Cheil Worldwide,10/11/2016,Worst Employer ever,1.0,,,reviews,subjective,negative,,"pro : may sometimes help part samsung next career . people well-qualified .. con : typical korean company . long working hour , no efficiency , vertical hierarchy , low salary , military culture , china wall management staff .",0.69778156,9977.0,"pro : may sometimes help part samsung next career . people well-qualified .. con : typical korean company . long working hour , no efficiency , vertical hierarchy , low salary , military culture , china wall management staff ."
11357,11357,Cheil Worldwide,3/11/2016,Good to have on CV but not long term job,1.0,,,reviews,subjective,negative,,"pro : work samsung , good cv . con : no good leadership much politics strict , hierarchical no space creativity no career opportunity",0.71990055,9979.0,"pro : work samsung , good cv . con : no good leadership much politics strict , hierarchical no space creativity no career opportunity"
11362,11362,Cheil Worldwide,22/9/2016,CSD,1.0,Csd,"Gurgaon, Haryana",reviews,subjective,negative,,pro : money pay high . main client samsung big account . con : terrible time expait one hit hand no action take till data . get drunk expait come back office immediate superior reason call back office bot office drunk state . apart several time ask stay back without reason office . circumstance even complain md no action take . force resign .,0.95112437,9984.0,pro : money pay high . main client samsung big account . con : terrible time expait one hit hand no action take till data . get drunk expait come back office immediate superior reason call back office bot office drunk state . apart several time ask stay back without reason office . circumstance even complain md no action take . force resign .
11381,11381,Cheil Worldwide,21/12/2015,Head of Digital,1.0,,,reviews,subjective,negative,,"pro : get samsung resume . literally , thats .. con : run away fast never look back . 're interview consider interview 're not korean , stay far away . company lack sense leadership hr . extremely process orient , protocol centric , complete lack creative vision . samsung force work cheil agency meaning rampant resentment . 's nothing bad client already hat . 's nothing compare blatant disregard employee thats not korean . n't trust , zero confidence , prejudice employee thats not korean .",0.9429708,10003.0,"pro : get samsung resume . literally , thats .. con : run away fast never look back . 're interview consider interview 're not korean , stay far away . company lack sense leadership hr . extremely process orient , protocol centric , complete lack creative vision . samsung force work cheil agency meaning rampant resentment . 's nothing bad client already hat . 's nothing compare blatant disregard employee thats not korean . n't trust , zero confidence , prejudice employee thats not korean ."
11391,11391,Cheil Worldwide,2/10/2015,Art Director Visual Merchandising,1.0,Art Director,"Gurgaon, Haryana",reviews,subjective,negative,,pro : provide good salary package . con : odd working hour . late night work no overtime compensation day work time unreasonable work expectation bad appraisal no appreciation effort,0.8314372,10013.0,pro : provide good salary package . con : odd working hour . late night work no overtime compensation day work time unreasonable work expectation bad appraisal no appreciation effort
11394,11394,Cheil Worldwide,2/9/2015,Terrible toxic working environment,1.0,Anonymous Employee,,reviews,subjective,negative,,"pro : australian cheil employee make brilliant place work client make toxic unbearable environment . con : toxic client , lack clear direction regional head office . samsung client ruin working relationship wear people",0.9070256,10016.0,"pro : australian cheil employee make brilliant place work client make toxic unbearable environment . con : toxic client , lack clear direction regional head office . samsung client ruin working relationship wear people"
11399,11399,Cheil Worldwide,5/6/2015,Review,1.0,Anonymous Employee,,reviews,subjective,negative,,"pro : expose big client samsung . good compensation & benefit expat .. con : one big global client - samsung . super political , competitive selfish environment work . no culture no opportunity non executive level .",0.8212436,10021.0,"pro : expose big client samsung . good compensation & benefit expat .. con : one big global client - samsung . super political , competitive selfish environment work . no culture no opportunity non executive level ."
11403,11403,Cheil Worldwide,12/5/2015,"Good Benefits, No Structure, Sweatshop",1.0,Anonymous Employee,,reviews,subjective,negative,,"pro : good benefit , laid-back environment .. con : no structure , poor management , slave-work , no time , no hr department , no room growth unless korean .",0.8052808,10025.0,"pro : good benefit , laid-back environment .. con : no structure , poor management , slave-work , no time , no hr department , no room growth unless korean ."
11412,11412,Cheil Worldwide,10/5/2013,no compliance what so ever,1.0,Finance Manager,Vienna,reviews,subjective,negative,,"pro : hard find , well .. glass wall korean expat local hire .. con : company make work without proper visa play guilty trick question appropriateness procedure not dedicate company . no compliance .",0.8072939,10034.0,"pro : hard find , well .. glass wall korean expat local hire .. con : company make work without proper visa play guilty trick question appropriateness procedure not dedicate company . no compliance ."
11414,11414,Cheil Worldwide,23/4/2011,Horrible,1.0,,,reviews,subjective,positive,,pro : ' think . could good project .. con : pull professional ladder several rung,0.60854,10036.0,pro : ' think . could good project .. con : pull professional ladder several rung
